Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
66938,"SR Puryear, LLC",68564,SR Puryear,Map,Map,TN,Henry,TVA,IPP Non-CHP,PURYR,,50,50,50,Solar Photovoltaic,SUN,PV,8,2027,(T) Regulatory approvals received. Not under construction,36.449856,-88.30107
67151,"Pine Forest Solar I, LLC",68906,Pine Forest Solar I,Map,Map,TX,Hopkins,DOPD,IPP Non-CHP,PFBA2,,200,200,200,Batteries,MWH,BA,8,2027,"(U) Under construction, less than or equal to 50 percent complete",33.100779,-95.39229
5109,DTE Electric Company,69464,Cedar Field Solar Park,Map,Map,MI,Gladwin,MISO,Electric Utility,CDFSP,,145,145,145,Solar Photovoltaic,SUN,PV,8,2027,"(U) Under construction, less than or equal to 50 percent complete",43.95,-84.55
12436,Michigan State University,10328,T B Simon Power Plant,Map,Map,MI,Ingham,MISO,Commercial CHP,GEN11,,15,15,15,Natural Gas Fired Combustion Turbine,NG,GT,9,2027,(T) Regulatory approvals received. Not under construction,42.7178,-84.4836
64953,"Putnam Meadow Solar Station, LLC",65710,Putnam Meadow Solar Station,Map,Map,CT,Windham,ISNE,IPP Non-CHP,PTNM,,4,4,4,Solar Photovoltaic,SUN,PV,9,2027,(L) Regulatory approvals pending. Not under construction,41.902261,-71.91154
65715,Strata Clean Energy,66703,Austin Creek Solar,Map,Map,IL,Adams,MISO,IPP Non-CHP,11103,,140,140,140,Solar Photovoltaic,SUN,PV,9,2027,"(P) Planned for installation, but regulatory approvals not initiated",39.790103,-91.31508
65715,Strata Clean Energy,66706,Patoka Solar,Map,Map,IN,Posey,MISO,IPP Non-CHP,11101,,250,250,250,Solar Photovoltaic,SUN,PV,9,2027,"(P) Planned for installation, but regulatory approvals not initiated",38.14033,-87.77567
65715,Strata Clean Energy,66707,Prairie Oak Solar,Map,Map,IL,Shelby,MISO,IPP Non-CHP,11102,,250,250,250,Solar Photovoltaic,SUN,PV,9,2027,"(P) Planned for installation, but regulatory approvals not initiated",39.542799,-89.03153
65815,Sunraycer Assets I LLC,66895,"Lupinus Solar 1, LLC",Map,Map,TX,Franklin,ERCO,IPP Non-CHP,LP1BA,,83,83,83,Batteries,MWH,BA,9,2027,"(P) Planned for installation, but regulatory approvals not initiated",30.303385,-95.25692
65815,Sunraycer Assets I LLC,66895,"Lupinus Solar 1, LLC",Map,Map,TX,Franklin,ERCO,IPP Non-CHP,LP1PV,,165,165,165,Solar Photovoltaic,SUN,PV,9,2027,"(P) Planned for installation, but regulatory approvals not initiated",30.303385,-95.25692
61060,Cypress Creek Renewables,67663,Scotch Grove Solar,Map,Map,NC,Scotland,CPLE,IPP Non-CHP,SGROV,,80,80,80,Solar Photovoltaic,SUN,PV,9,2027,(L) Regulatory approvals pending. Not under construction,34.84957,-79.44656
66369,Mission Clean Energy Devco LLC,67768,Cumbia Energy Center,Map,Map,TX,Nueces,ERCO,IPP Non-CHP,CECBA,,200,200,200,Batteries,MWH,BA,9,2027,"(P) Planned for installation, but regulatory approvals not initiated",27.739083,-97.44955
66382,Gransolar Texas Eleven LLC,67784,Vial BESS,Map,Map,TX,Hill,ERCO,IPP Non-CHP,GRS11,,141.4,141.4,141.4,Batteries,MWH,BA,9,2027,(L) Regulatory approvals pending. Not under construction,31.953772,-97.06248
66384,"GRS BESS Texas Seven, LLC",67798,Steelhead Energy Storage,Map,Map,TX,Fannin,ERCO,IPP Non-CHP,GRS7,,193.7,190.1,190.1,Batteries,MWH,BA,9,2027,(L) Regulatory approvals pending. Not under construction,33.633102,-96.15789
66607,"Belltown Power Texas 2, LLC",68176,Willis Storage,Map,Map,TX,Rains,ERCO,IPP Non-CHP,WILBA,,176.1,176.1,176.1,Batteries,MWH,BA,9,2027,(L) Regulatory approvals pending. Not under construction,32.870406,-95.74785
66731,BrightNight Power,68369,Starfire Mountain Solar,Map,Map,KY,Perry,PJM,IPP Non-CHP,STMO,,410,410,410,Solar Photovoltaic,SUN,PV,9,2027,(L) Regulatory approvals pending. Not under construction,37.4119,-83.1206
64904,AES Clean Energy,68473,Brookside Solar,Map,Map,NY,Franklin,NYIS,IPP Non-CHP,BROOK,,100,100,100,Solar Photovoltaic,SUN,PV,9,2027,(L) Regulatory approvals pending. Not under construction,44.932,-74.1302
67148,"BT Claxton Solar, LLC",68901,Claxton Solar,Map,Map,TX,Hopkins,ERCO,IPP Non-CHP,CLABA,,75.7,75.7,75.7,Batteries,MWH,BA,9,2027,(L) Regulatory approvals pending. Not under construction,33.057483,-95.82701
67148,"BT Claxton Solar, LLC",68901,Claxton Solar,Map,Map,TX,Hopkins,ERCO,IPP Non-CHP,PVCLA,,150.6,150.6,150.6,Solar Photovoltaic,SUN,PV,9,2027,(L) Regulatory approvals pending. Not under construction,33.057483,-95.82701
67184,Gilman Solar LLC PV,68972,Gilman Solar LLC,Map,Map,IL,Iroquois,MISO,IPP Non-CHP,11253,,4.5,4.5,4.3,Solar Photovoltaic,SUN,PV,9,2027,"(U) Under construction, less than or equal to 50 percent complete",40.764392,-87.99916
3046,Duke Energy Progress - (NC),69119,New Hill 1 Battery,Map,Map,NC,Wake,CPLE,Electric Utility,NHBA1,,56,56,56,Batteries,MWH,BA,9,2027,"(U) Under construction, less than or equal to 50 percent complete",35.659692,-78.94412
66509,Red River Clean Energy,69120,Resaca Oasis Storage,Map,Map,TX,Cameron,ERCO,IPP Non-CHP,RESBS,,200.7,200.7,200.7,Batteries,MWH,BA,9,2027,(T) Regulatory approvals received. Not under construction,25.978783,-97.37263
5109,DTE Electric Company,69466,City of Detroit Greenfield,Map,Map,MI,Wayne,MISO,Electric Utility,GRESP,,7,7,7,Solar Photovoltaic,SUN,PV,9,2027,"(U) Under construction, less than or equal to 50 percent complete",42.420589,-83.09909
49893,Invenergy Services LLC,69480,High Noon Solar Energy LLC,Map,Map,WI,Columbia,MISO,IPP Non-CHP,HGHNN,,300,300,300,Solar Photovoltaic,SUN,PV,9,2027,"(U) Under construction, less than or equal to 50 percent complete",43.35326,-89.34738
14063,Oklahoma Gas & Electric Co,2951,Horseshoe Lake,Map,Map,OK,Oklahoma,SWPP,Electric Utility,11,,224,224,224,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,(T) Regulatory approvals received. Not under construction,35.50866,-97.17969
14063,Oklahoma Gas & Electric Co,2951,Horseshoe Lake,Map,Map,OK,Oklahoma,SWPP,Electric Utility,12,,224,224,224,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,(T) Regulatory approvals received. Not under construction,35.50866,-97.17969
63599,Pure Hedge LLC,50736,Pure Hedge LLC,Map,Map,CT,Windham,ISNE,IPP Non-CHP,FSS13,,20,20,20,Batteries,MWH,BA,10,2027,"(U) Under construction, less than or equal to 50 percent complete",41.712448,-71.82225
63599,Pure Hedge LLC,50736,Pure Hedge LLC,Map,Map,CT,Windham,ISNE,IPP Non-CHP,FSS17,,70,70,70,Solar Photovoltaic,SUN,PV,10,2027,"(U) Under construction, less than or equal to 50 percent complete",41.712448,-71.82225
803,Arizona Public Service Co,55455,Red Hawk,Map,Map,AZ,Maricopa,SRP,Electric Utility,CT10,,49,45,49,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(U) Under construction, less than or equal to 50 percent complete",33.334562,-112.8406
803,Arizona Public Service Co,55455,Red Hawk,Map,Map,AZ,Maricopa,SRP,Electric Utility,CT3,,49,45,49,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(U) Under construction, less than or equal to 50 percent complete",33.334562,-112.8406
803,Arizona Public Service Co,55455,Red Hawk,Map,Map,AZ,Maricopa,SRP,Electric Utility,CT4,,49,45,49,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(U) Under construction, less than or equal to 50 percent complete",33.334562,-112.8406
803,Arizona Public Service Co,55455,Red Hawk,Map,Map,AZ,Maricopa,SRP,Electric Utility,CT5,,49,45,49,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(U) Under construction, less than or equal to 50 percent complete",33.334562,-112.8406
803,Arizona Public Service Co,55455,Red Hawk,Map,Map,AZ,Maricopa,SRP,Electric Utility,CT6,,49,45,49,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(U) Under construction, less than or equal to 50 percent complete",33.334562,-112.8406
803,Arizona Public Service Co,55455,Red Hawk,Map,Map,AZ,Maricopa,SRP,Electric Utility,CT7,,49,45,49,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(U) Under construction, less than or equal to 50 percent complete",33.334562,-112.8406
803,Arizona Public Service Co,55455,Red Hawk,Map,Map,AZ,Maricopa,SRP,Electric Utility,CT8,,49,45,49,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(U) Under construction, less than or equal to 50 percent complete",33.334562,-112.8406
803,Arizona Public Service Co,55455,Red Hawk,Map,Map,AZ,Maricopa,SRP,Electric Utility,CT9,,49,45,49,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(U) Under construction, less than or equal to 50 percent complete",33.334562,-112.8406
61906,Rye Development,62433,Emsworth L&D Hydroelectric Project,Map,Map,PA,Allegheny,PJM,IPP Non-CHP,NA1,,6.8,5,6.3,Conventional Hydroelectric,WAT,HY,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",40.50305,-80.08944
64347,"Silver Queen Wind Farm, LLC",64835,Silver Queen Wind Farm,Map,Map,IA,Crawford,SWPP,IPP Non-CHP,NA,,252,252,252,Onshore Wind Turbine,WND,WT,10,2027,(L) Regulatory approvals pending. Not under construction,42.002397,-95.1316
65124,Plum Nellie Wind Farm LLC,65948,Plum Nellie Wind Farm LLC,Map,Map,KS,Cloud,SWPP,IPP Non-CHP,PNW01,,201.6,201.6,201.6,Onshore Wind Turbine,WND,WT,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",39.376786,-97.55649
65475,"Gransolar Texas Fifteen, LLC",66396,Naduah Solar,Map,Map,TX,Limestone,ERCO,IPP Non-CHP,NDUAH,,102.3,77.6,77.6,Solar Photovoltaic,SUN,PV,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",31.521467,-96.67385
66905,HEC Renewable Energy America LLC,66401,OCI Hillsboro,Map,Map,TX,Hill,ERCO,IPP Non-CHP,OHLBS,,200,200,200,Batteries,MWH,BA,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",31.941,-97.021
66905,HEC Renewable Energy America LLC,66401,OCI Hillsboro,Map,Map,TX,Hill,ERCO,IPP Non-CHP,OHLPV,,200,200,200,Solar Photovoltaic,SUN,PV,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",31.941,-97.021
66254,"Greenalia Solar Power Leitrim, LLC",67544,Leitrim Solar Park,Map,Map,TX,Hill,ERCO,IPP Non-CHP,LEGSP,,91.2,91.2,91.2,Solar Photovoltaic,SUN,PV,10,2027,(T) Regulatory approvals received. Not under construction,31.79623,-97.20278
66261,"Greenalia Solar Power Roscommon, LLC",67566,Roscommon Solar Park,Map,Map,TX,Lamar,ERCO,IPP Non-CHP,ROGSP,,82.8,82.8,82.8,Solar Photovoltaic,SUN,PV,10,2027,(T) Regulatory approvals received. Not under construction,33.631719,-95.69587
19436,Union Electric Co - (MO),67576,Castle Bluff Energy Center,Map,Map,MO,St Louis,MISO,Electric Utility,1,,216,175,181,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",38.4017,-90.3358
19436,Union Electric Co - (MO),67576,Castle Bluff Energy Center,Map,Map,MO,St Louis,MISO,Electric Utility,2,,216,175,181,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",38.4017,-90.3358
19436,Union Electric Co - (MO),67576,Castle Bluff Energy Center,Map,Map,MO,St Louis,MISO,Electric Utility,3,,216,175,181,Natural Gas Fired Combustion Turbine,NG,GT,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",38.4017,-90.3358
61060,Cypress Creek Renewables,67665,South Davidson,Map,Map,NC,Davidson,DUK,IPP Non-CHP,SDAVI,,80,80,80,Solar Photovoltaic,SUN,PV,10,2027,(L) Regulatory approvals pending. Not under construction,35.618203,-80.10797
66447,Gladys Solar LLC,67871,Gladys Solar LLC,Map,Map,VA,Campbell,PJM,IPP Non-CHP,ENX29,,60.4,60.4,60.4,Solar Photovoltaic,SUN,PV,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",37.143719,-79.14207
66509,Red River Clean Energy,67956,Concho Pearl Solar and Storage,Map,Map,TX,Concho,ERCO,IPP Non-CHP,CONBS,,162.4,162.4,162.4,Batteries,MWH,BA,10,2027,(T) Regulatory approvals received. Not under construction,31.465492,-99.93435
66509,Red River Clean Energy,67956,Concho Pearl Solar and Storage,Map,Map,TX,Concho,ERCO,IPP Non-CHP,CONPV,,171.9,171.9,171.9,Solar Photovoltaic,SUN,PV,10,2027,(T) Regulatory approvals received. Not under construction,31.465492,-99.93435
66530,"Sandersville Solar, LLC",67988,Sandersville Solar,Map,Map,GA,Washington,SOCO,IPP Non-CHP,PGR28,,50,50,50,Solar Photovoltaic,SUN,PV,10,2027,(L) Regulatory approvals pending. Not under construction,32.987105,-82.75254
64545,Vesper Energy Development LLC,68030,Red Hollow Renewable Energy,Map,Map,TX,Archer,ERCO,IPP Non-CHP,RDHLW,,300,300,300,Solar Photovoltaic,SUN,PV,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",33.564936,-98.612
64545,Vesper Energy Development LLC,68030,Red Hollow Renewable Energy,Map,Map,TX,Archer,ERCO,IPP Non-CHP,RHLWB,,300,300,300,Batteries,MWH,BA,10,2027,"(P) Planned for installation, but regulatory approvals not initiated",33.564936,-98.612
66568,"Alabama Creek Solar, LLC",68057,Alabama Creek Solar,Map,Map,AL,Dallas,SOCO,IPP Non-CHP,BAMA1,,80,80,80,Solar Photovoltaic,SUN,PV,10,2027,(T) Regulatory approvals received. Not under construction,32.315548,-87.22312
66683,"DYSP, LLC",68290,Dyers Spring Solar,Map,Map,KY,Breckinridge,LGEE,IPP Non-CHP,DYSP,,200,200,200,Solar Photovoltaic,SUN,PV,10,2027,(L) Regulatory approvals pending. Not under construction,37.688411,-86.26927
66741,Lotus Solar LLC,68337,Lotus Solar,Map,Map,SC,Darlington,CPLE,IPP Non-CHP,LOTUS,,75,75,75,Solar Photovoltaic,SUN,PV,10,2027,(T) Regulatory approvals received. Not under construction,34.447832,-80.10356
66950,Lydian Energy,68583,Rock N' Roll,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,RRB,,250,250,250,Batteries,MWH,BA,10,2027,(L) Regulatory approvals pending. Not under construction,29.299371,-95.42218
6452,Florida Power & Light Co,68825,Pinecone,Map,Map,FL,Calhoun,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,10,2027,"(U) Under construction, less than or equal to 50 percent complete",30.439415,-85.25499
6452,Florida Power & Light Co,68826,Saddle,Map,Map,FL,Calhoun,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,10,2027,"(U) Under construction, less than or equal to 50 percent complete",30.439415,-85.25499
6452,Florida Power & Light Co,68827,Spanish Moss,Map,Map,FL,St Lucie,FPL,Electric Utility,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,10,2027,"(U) Under construction, less than or equal to 50 percent complete",27.509782,-80.56447
6452,Florida Power & Light Co,68835,Joshua Creek,Map,Map,FL,DeSoto,FPL,Electric Utility,1,,74.50,74.50,74.50,Solar Photovoltaic,SUN,PV,10,2027,"(U) Under construction, less than or equal to 50 percent complete",27.282662,-81.77522
67532,"Chester Solar Technology Park, LLC",69582,"Chester Solar Technology Park, LLC",Map,Map,VA,Chesterfield,PJM,IPP Non-CHP,CSTP,,160.00,160.00,160.00,Solar Photovoltaic,SUN,PV,10,2027,(L) Regulatory approvals pending. Not under construction,37.317,-77.466
61729,Culpepper Solar,62221,Culpepper Solar,Map,Map,SC,Darlington,CPLE,IPP Non-CHP,33,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,11,2027,(T) Regulatory approvals received. Not under construction,34.465864,-79.96044
61808,Rollins Solar,62295,Rollins Solar,Map,Map,SC,Darlington,CPLE,IPP Non-CHP,67,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,11,2027,(T) Regulatory approvals received. Not under construction,34.353572,-80.01618
61809,Ross Solar,62296,Ross Solar,Map,Map,SC,Darlington,CPLE,IPP Non-CHP,68,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,11,2027,(T) Regulatory approvals received. Not under construction,34.444756,-79.85173
61831,Shorthorn Solar,62310,Shorthorn Solar,Map,Map,SC,Lee,CPLE,IPP Non-CHP,74,,60,60,60,Solar Photovoltaic,SUN,PV,11,2027,(T) Regulatory approvals received. Not under construction,34.246975,-80.15782
67011,"Lock 11 Hydro Partners, LLC",62390,KY No. 11 L&D Hydroelectric Project,Map,Map,KY,Estill,PJM,IPP Non-CHP,6,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,11,2027,(L) Regulatory approvals pending. Not under construction,37.78401,-84.10329
67011,"Lock 11 Hydro Partners, LLC",62390,KY No. 11 L&D Hydroelectric Project,Map,Map,KY,Estill,PJM,IPP Non-CHP,NA1,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,11,2027,(L) Regulatory approvals pending. Not under construction,37.78401,-84.10329
67011,"Lock 11 Hydro Partners, LLC",62390,KY No. 11 L&D Hydroelectric Project,Map,Map,KY,Estill,PJM,IPP Non-CHP,NA2,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,11,2027,(L) Regulatory approvals pending. Not under construction,37.78401,-84.10329
67011,"Lock 11 Hydro Partners, LLC",62390,KY No. 11 L&D Hydroelectric Project,Map,Map,KY,Estill,PJM,IPP Non-CHP,NA3,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,11,2027,(L) Regulatory approvals pending. Not under construction,37.78401,-84.10329
67011,"Lock 11 Hydro Partners, LLC",62390,KY No. 11 L&D Hydroelectric Project,Map,Map,KY,Estill,PJM,IPP Non-CHP,NA4,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,11,2027,(L) Regulatory approvals pending. Not under construction,37.78401,-84.10329
67011,"Lock 11 Hydro Partners, LLC",62390,KY No. 11 L&D Hydroelectric Project,Map,Map,KY,Estill,PJM,IPP Non-CHP,NA5,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,11,2027,(L) Regulatory approvals pending. Not under construction,37.78401,-84.10329
61906,Rye Development,62401,Allegheny L&D2 Hydroelectric Project,Map,Map,PA,Allegheny,PJM,IPP Non-CHP,NA1,,4.5,2.5,3.5,Conventional Hydroelectric,WAT,HY,11,2027,"(P) Planned for installation, but regulatory approvals not initiated",40.89444,-79.91361
61906,Rye Development,62433,Emsworth L&D Hydroelectric Project,Map,Map,PA,Allegheny,PJM,IPP Non-CHP,NA2,,6.8,5,6.3,Conventional Hydroelectric,WAT,HY,11,2027,"(P) Planned for installation, but regulatory approvals not initiated",40.50305,-80.08944
61906,Rye Development,62434,Emsworth BC Hydroelectric Project,Map,Map,PA,Allegheny,PJM,IPP Non-CHP,NA1,,6,3,3,Conventional Hydroelectric,WAT,HY,11,2027,"(P) Planned for installation, but regulatory approvals not initiated",40.50083,-80.10306
49893,Invenergy Services LLC,62888,Crescent Valley Solar,Map,Map,NV,Lander,NEVP,IPP Non-CHP,GEN1,,149,149,149,Solar Photovoltaic,SUN,PV,11,2027,"(U) Under construction, less than or equal to 50 percent complete",40.335091,-116.6358
64452,"EDF Renewables Development, Inc.",65051,Tracy Solar Energy Center,Map,Map,NY,Jefferson,NYIS,IPP Non-CHP,TSEC,,119,119,119,Solar Photovoltaic,SUN,PV,11,2027,(L) Regulatory approvals pending. Not under construction,44.175939,-75.98513
64452,"EDF Renewables Development, Inc.",65052,Homer Solar Energy Center,Map,Map,NY,Cortland,NYIS,IPP Non-CHP,HSEC,,90,90,90,Solar Photovoltaic,SUN,PV,11,2027,(L) Regulatory approvals pending. Not under construction,42.658652,-76.09993
65096,"Hatchery Solar, LLC",65901,Hatchery Solar,Map,Map,NY,Livingston,NYIS,IPP Non-CHP,6,,20,20,20,Solar Photovoltaic,SUN,PV,11,2027,(T) Regulatory approvals received. Not under construction,42.976583,-77.76974
61060,Cypress Creek Renewables,66363,"Black Walnut Solar, LLC",Map,Map,NC,Jones,DUK,IPP Non-CHP,GEN1,,80,80,80,Solar Photovoltaic,SUN,PV,11,2027,(L) Regulatory approvals pending. Not under construction,35.050032,-77.15218
61060,Cypress Creek Renewables,66383,Hyco Solar LLC,Map,Map,NC,Person,DUK,IPP Non-CHP,GEN1,,80,80,80,Solar Photovoltaic,SUN,PV,11,2027,(L) Regulatory approvals pending. Not under construction,36.484574,-79.13311
64452,"EDF Renewables Development, Inc.",67226,Rock House Solar,Map,Map,GA,McDuffie,SOCO,IPP Non-CHP,ROCKH,,250,250,250,Solar Photovoltaic,SUN,PV,11,2027,"(P) Planned for installation, but regulatory approvals not initiated",33.4481,-82.4039
61060,Cypress Creek Renewables,67667,"Third Coast BESS, LLC",Map,Map,TX,Jackson,ERCO,IPP Non-CHP,3COAS,,100,100,100,Batteries,MWH,BA,11,2027,(T) Regulatory approvals received. Not under construction,28.852327,-96.55642
66371,Gransolar Texas Twenty LLC,67773,Cosper Solar,Map,Map,TX,Bell,ERCO,IPP Non-CHP,GRS20,,148.2,148,148,Solar Photovoltaic,SUN,PV,11,2027,(L) Regulatory approvals pending. Not under construction,30.994225,-97.79588
66461,Two Oaks Solar and Storage,67884,Two Oaks Solar and Storage LLC,Map,Map,VA,Louisa,PJM,IPP Non-CHP,ENX28,,50,50,50,Batteries,MWH,BA,11,2027,"(P) Planned for installation, but regulatory approvals not initiated",38.013053,-77.93117
66531,"Drawhorn Solar, LLC",67989,Drawhorn Solar,Map,Map,GA,Hancock,SOCO,IPP Non-CHP,PGR28,,80,80,80,Solar Photovoltaic,SUN,PV,11,2027,(L) Regulatory approvals pending. Not under construction,33.214449,-83.04206
12685,Entergy Mississippi LLC,68028,Delta Solar Plant,Map,Map,LA,Bolivar,MISO,Electric Utility,DSP,,80,80,80,Solar Photovoltaic,SUN,PV,11,2027,"(P) Planned for installation, but regulatory approvals not initiated",33.794007,-90.71392
