Entity ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year
61012,West A&B Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,WEST,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,12,2020
61012,Annese Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,ANNES,,4.3,4.3,4.3,Solar Photovoltaic,SUN,PV,12,2020
61012,Annese Solar Project Hybrid CSG,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,3.5,3.5,3.5,Batteries,MWH,BA,12,2020
61012,Randall Solar Project Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BATT,,3.3,3.3,3.3,Batteries,MWH,BA,7,2021
61012,Randall Solar Project Hybrid,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,RAND,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,7,2021
63210,Saint Solar,Map,Map,AZ,Pinal,SRP,IPP Non-CHP,SAINT,,100.0,100.0,100.0,Solar Photovoltaic,SUN,PV,1,2021
63213,Alcalde Solar Array,Map,Map,NM,Rio Arriba,PNM,IPP Non-CHP,SOLAR,,2.4,2.4,2.4,Solar Photovoltaic,SUN,PV,2,2020
63209,Ross Hall Central Utility Plant,Map,Map,DC,District of Columbia,PJM,Commercial CHP,CT-1,,4.6,4.1,2.7,Natural Gas Fired Combustion Turbine,NG,GT,10,2016
17698,"Traverse Wind Project, LLC",Map,Map,OK,Custer,SWPP,IPP Non-CHP,GEN1,,999.0,999.0,999.0,Onshore Wind Turbine,WND,WT,4,2022
63219,Roberds Garden CSG,Map,Map,MN,Rice,MISO,IPP Non-CHP,RPRG,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2019
63215,Clear Garden CSG,Map,Map,MN,Waseca,MISO,IPP Non-CHP,RPCG,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2019
2770,Point Wind,Map,Map,CA,Kern,CISO,IPP Non-CHP,PW1,,64.5,64.5,64.5,Onshore Wind Turbine,WND,WT,3,2021
65384,ACM - Midtown Thermal,Map,Map,NJ,Atlantic,PJM,Commercial CHP,T60-1,,5.5,5.2,6.1,Natural Gas Fired Combustion Turbine,NG,GT,1,2012
63228,Gohman Community Solar (CSG),Map,Map,MN,Sherburne,MISO,IPP Non-CHP,GOHMN,,1.1,1.1,1.1,Solar Photovoltaic,SUN,PV,2,2020
63220,ECP Uptown Campus,Map,Map,PA,Allegheny,PJM,IPP CHP,1,,5.6,4.3,5.6,Natural Gas Fired Combustion Turbine,NG,GT,11,1997
63226,D'Arrigo Brothers - Phase 4,Map,Map,CA,Monterey,CISO,IPP Non-CHP,DA04,,1.7,1.7,1.2,Solar Photovoltaic,SUN,PV,3,2019
63226,D'Arrigo Brothers - Phase 4,Map,Map,CA,Monterey,CISO,IPP Non-CHP,DA04B,,0.5,0.5,0.5,Batteries,MWH,BA,7,2019
63225,Wister Solar,Map,Map,CA,Imperial,IID,IPP Non-CHP,WSOL,,20.0,20.0,20.0,Solar Photovoltaic,SUN,PV,7,2022
15474,"Sundance Wind Project, LLC",Map,Map,OK,Woods,SWPP,Electric Utility,GEN1,,199.0,199.0,199.0,Onshore Wind Turbine,WND,WT,4,2021
63221,CD4,Map,Map,CA,Mono,CISO,IPP Non-CHP,OEC1,,44.4,29.6,44.4,Geothermal,GEO,BT,7,2022
63216,North Valley,Map,Map,NV,Washoe,NEVP,IPP Non-CHP,OEC1,,37.0,25.0,37.0,Geothermal,GEO,BT,4,2023
65384,DCO Burlington,Map,Map,NJ,Burlington,PJM,Industrial CHP,CTG-1,,3.5,2.7,3.8,Natural Gas Fired Combustion Turbine,NG,GT,6,2012
57353,PSREC/SIAD Solar,Map,Map,CA,Lassen,CISO,Electric Utility,SIAD,,2.5,2.4,1.6,Solar Photovoltaic,SUN,PV,9,2018
15474,"Maverick Wind Project, LLC",Map,Map,OK,Major,SWPP,Electric Utility,GEN1,,288.0,288.0,288.0,Onshore Wind Turbine,WND,WT,9,2021
18454,Durrance,Map,Map,FL,Polk,TEC,Electric Utility,1,,60.0,60.0,60.0,Solar Photovoltaic,SUN,PV,1,2021
57313,Frederick County - Landfill,Map,Map,MD,Frederick,PJM,IPP Non-CHP,PV1,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,8,2019
63970,Calabro Airport North Solar Project,Map,Map,NY,Suffolk,NYIS,IPP Non-CHP,NORTH,,1.3,1.3,1.3,Solar Photovoltaic,SUN,PV,12,2019
63970,Calabro Airport South Solar Project,Map,Map,NY,Suffolk,NYIS,IPP Non-CHP,SOUTH,,1.2,1.2,1.2,Solar Photovoltaic,SUN,PV,12,2019
14063,Choctaw Nation Solar Farm,Map,Map,OK,Bryan,SWPP,Electric Utility,CVS1,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,7,2020
14063,Chickasaw Nation Solar Farm,Map,Map,OK,Murray,SWPP,Electric Utility,CVS1,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,7,2020
65384,Montclair State University Cogen,Map,Map,NJ,Passaic,PJM,Commercial CHP,CTG-1,,6.4,5.4,5.8,Natural Gas Fired Combustion Turbine,NG,GT,9,2013
65384,Montclair State University Cogen,Map,Map,NJ,Passaic,PJM,Commercial CHP,ENG-1,,2.7,2.7,2.7,Natural Gas Internal Combustion Engine,NG,IC,6,2018
65384,Montclair State University Cogen,Map,Map,NJ,Passaic,PJM,Commercial CHP,ENG-2,,2.7,2.7,2.7,Natural Gas Internal Combustion Engine,NG,IC,6,2018
24211,Oso Grande Wind Farm,Map,Map,NM,Lea,TEPC,Electric Utility,OGW24,,33.8,33.8,33.8,Onshore Wind Turbine,WND,WT,5,2021
24211,Oso Grande Wind Farm,Map,Map,NM,Lea,TEPC,Electric Utility,OGW45,,216.0,216.0,216.0,Onshore Wind Turbine,WND,WT,5,2021
56769,Lakehurst Solar,Map,Map,NJ,Ocean,PJM,IPP Non-CHP,LAKHS,,9.6,9.6,9.6,Solar Photovoltaic,SUN,PV,3,2020
56769,"Copper Mountain Solar 5, LLC",Map,Map,NV,Clark,NEVP,IPP Non-CHP,CM5-1,,252.0,250.0,250.0,Solar Photovoltaic,SUN,PV,3,2021
63242,Cherry Blossom Solar LLC,Map,Map,SC,Williamsburg,CPLE,IPP Non-CHP,CB,,10.0,10.0,10.0,Solar Photovoltaic,SUN,PV,12,2019
15399,Lund Hill Solar,Map,Map,WA,Klickitat,AVRN,IPP Non-CHP,LHS1,,150.0,150.0,150.0,Solar Photovoltaic,SUN,PV,10,2022
57313,Walnut Unified School District Walnut HS Hybrid,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,PV1,,1.8,1.8,1.8,Solar Photovoltaic,SUN,PV,2,2020
57313,Walnut Unified School District Walnut HS Hybrid,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,ST1,,0.5,0.5,0.5,Batteries,MWH,BA,2,2020
57313,Mohonasen Central School District,Map,Map,NY,Schenectady,NYIS,IPP Non-CHP,PV1,,1.1,1.1,1.1,Solar Photovoltaic,SUN,PV,9,2019
57313,Wor-Wic Community College - Offsite,Map,Map,MD,Wicomico,PJM,IPP Non-CHP,PV1,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,4,2019
63226,Moonlight Packing - Phase 2,Map,Map,CA,Fresno,CISO,IPP Non-CHP,MLO2,,1.4,1.4,1.0,Solar Photovoltaic,SUN,PV,6,2019
61944,California City,Map,Map,CA,Kern,CISO,IPP Non-CHP,CACTY,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,7,2018
6455,Santa Fe Solar Power Plant,Map,Map,FL,Alachua,FPC,Electric Utility,PV1,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,3,2021
6455,Twin Rivers Solar Power Plant,Map,Map,FL,Hamilton,FPC,Electric Utility,PV1,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,3,2021
64403,CED Crane Solar,Map,Map,TX,Crane,ERCO,IPP Non-CHP,CRN1,,150.0,150.0,150.0,Solar Photovoltaic,SUN,PV,7,2020
56769,PA Solar Park II,Map,Map,PA,Carbon,PJM,IPP Non-CHP,PASP2,,10.0,10.0,10.0,Solar Photovoltaic,SUN,PV,1,2020
56769,CED Mason City Wind,Map,Map,IA,Cerro Gordo,MISO,IPP Non-CHP,MCW1,,7.5,7.9,7.9,Onshore Wind Turbine,WND,WT,5,2020
56215,Hickory Park Solar Hybrid,Map,Map,GA,Mitchell,SOCO,IPP Non-CHP,HPBAT,,40.0,40.0,40.0,Batteries,MWH,BA,6,2022
56215,Hickory Park Solar Hybrid,Map,Map,GA,Mitchell,SOCO,IPP Non-CHP,HPRK,,195.5,195.5,195.5,Solar Photovoltaic,SUN,PV,6,2022
61944,Spruce - WCMD - Rubble II,Map,Map,MD,Washington,PJM,IPP Non-CHP,GEN1,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,11,2015
61944,Spruce - WCMD - Rubble I,Map,Map,MD,Washington,PJM,IPP Non-CHP,GEN1,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,9,2015
61944,Spruce - WCMD - Creek,Map,Map,MD,Washington,PJM,IPP Non-CHP,GEN1,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,5,2015
61944,Spruce - WCMD - Resh I,Map,Map,MD,Washington,PJM,IPP Non-CHP,GEN1,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,3,2016
61944,Lafayette 2 - Internal Services Dept,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,GEN1,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,8,2020
60584,Jersey City DWP,Map,Map,NJ,Hudson,PJM,IPP Non-CHP,10331,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,12,2019
60584,Pima Community College NW,Map,Map,AZ,Pima,TEPC,IPP Non-CHP,10327,,1.3,1.3,1.3,Solar Photovoltaic,SUN,PV,4,2019
62915,Winona Community Solar One LLC,Map,Map,MN,Winona,MISO,IPP Non-CHP,52837,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,6,2020
62915,Goodhue Community Solar Two LLC,Map,Map,MN,Goodhue,MISO,IPP Non-CHP,52830,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,4,2020
62915,Houston/Winona Community Solar One LLC,Map,Map,MN,Houston,MISO,IPP Non-CHP,52827,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,6,2020
63260,Solar BESS Hybrid,Map,Map,GA,Cobb,SOCO,IPP Non-CHP,NG,,1.0,1.0,1.0,Natural Gas Fired Combustion Turbine,NG,GT,9,2022
63260,Solar BESS Hybrid,Map,Map,GA,Cobb,SOCO,IPP Non-CHP,SOLAR,,1.5,1.4,1.0,Solar Photovoltaic,SUN,PV,10,2020
63260,Solar BESS Hybrid,Map,Map,GA,Cobb,SOCO,IPP Non-CHP,TEST,,1.0,1.0,1.0,Batteries,MWH,BA,10,2020
63259,Amazon DEN2 Solar Project,Map,Map,CO,Adams,PSCO,IPP Non-CHP,BLD3,,1.2,1.2,0.9,Solar Photovoltaic,SUN,PV,10,2019
63259,Amazon BDL3 Solar Project,Map,Map,CT,New Haven,ISNE,IPP Non-CHP,BLD3,,1.0,1.0,0.7,Solar Photovoltaic,SUN,PV,10,2019
63253,Assembly Solar II LLC,Map,Map,MI,Shiawassee,MISO,IPP Non-CHP,AS2,,110.0,110.0,110.0,Solar Photovoltaic,SUN,PV,12,2021
63245,Montefiore Weiler (Einstein) Hospital,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,CT500,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,1,1986
63245,Montefiore Weiler (Einstein) Hospital,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,CU450,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,1,1993
63245,Montefiore Weiler (Einstein) Hospital,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,CU500,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,1,2006
63229,Essex County Correctional Facility Cogen,Map,Map,NJ,Essex,PJM,IPP CHP,EG1,,3.1,3.0,3.0,Natural Gas Internal Combustion Engine,NG,IC,1,2003
63229,Essex County Correctional Facility Cogen,Map,Map,NJ,Essex,PJM,IPP CHP,EG2,,3.1,3.0,3.0,Natural Gas Internal Combustion Engine,NG,IC,1,2003
63258,Enter Solar,Map,Map,MN,Waseca,MISO,IPP Non-CHP,ENTER,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,1,2019
63258,Lange Solar,Map,Map,MN,Olmsted,MISO,IPP Non-CHP,LNGE,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,9,2019
63266,Fordham University,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,DC350,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,1,2010
63266,Fordham University,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,LC565,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,1,2010
63266,Fordham University,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,LH275,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,1,2010
63266,Fordham University,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,MC750,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,12,2018
63266,Fordham University,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,TB1,,0.1,0.1,0.1,Petroleum Liquids,DFO,IC,1,2010
63266,Fordham University,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,TB2,,0.1,0.1,0.1,Petroleum Liquids,DFO,IC,1,2010
63266,Fordham University,Map,Map,NY,Bronx,NYIS,Commercial Non-CHP,WL500,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,1,1999
61944,Chevron - Lost Hills Hybrid,Map,Map,CA,Kern,CISO,IPP Non-CHP,GEN1,,30.0,30.0,30.0,Solar Photovoltaic,SUN,PV,4,2020
63270,St. Luke's Cornwall Hospital,Map,Map,NY,Orange,NYIS,Commercial Non-CHP,GEN1,,1.5,1.5,1.5,Petroleum Liquids,DFO,IC,1,2010
63270,St. Luke's Cornwall Hospital,Map,Map,NY,Orange,NYIS,Commercial Non-CHP,GEN2,,0.2,0.2,0.2,Petroleum Liquids,DFO,IC,1,2010
63270,St. Luke's Cornwall Hospital,Map,Map,NY,Orange,NYIS,Commercial Non-CHP,GEN3,,1.5,1.5,1.5,Petroleum Liquids,DFO,IC,1,2010
57354,Lily Solar,Map,Map,SC,Allendale,SCEG,IPP Non-CHP,1,,70.0,70.0,70.0,Solar Photovoltaic,SUN,PV,2,2020
56769,Water Strider Solar,Map,Map,VA,Halifax,PJM,IPP Non-CHP,WSS,,80.0,80.0,80.0,Solar Photovoltaic,SUN,PV,3,2021
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,AR-01,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,1,1998
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,CO-14,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,1,2000
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,FP-01,,0.1,0.1,0.1,Petroleum Liquids,DFO,IC,1,2000
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,HS-01,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,1,2000
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,MB-01,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,8,2012
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,MM-01,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,1,2000
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,NT-01,,3.0,3.0,3.0,Petroleum Liquids,DFO,IC,1,2021
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,NT-02,,2.8,2.8,2.8,Petroleum Liquids,DFO,IC,1,2021
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,PG-01,,0.2,0.2,0.2,Petroleum Liquids,DFO,IC,3,2012
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,SO-01,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,1,2000
63274,Vassar Brothers Medical Center,Map,Map,NY,Dutchess,NYIS,Commercial Non-CHP,WW-01,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,1,1998
63275,Samoset Solar,Map,Map,ME,Knox,ISNE,IPP Non-CHP,PGR21,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,7,2023
63276,Woodfields Solar,Map,Map,SC,Greenwood,DUK,IPP Non-CHP,PGR21,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,2,2022
63277,Richmond University Medical Center,Map,Map,NY,Richmond,NYIS,Commercial Non-CHP,CT200,,0.2,0.2,0.2,Petroleum Liquids,DFO,IC,1,1986
63277,Richmond University Medical Center,Map,Map,NY,Richmond,NYIS,Commercial Non-CHP,CT365,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,1,2023
63277,Richmond University Medical Center,Map,Map,NY,Richmond,NYIS,Commercial Non-CHP,CT750,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,1,2022
63277,Richmond University Medical Center,Map,Map,NY,Richmond,NYIS,Commercial Non-CHP,CU600,,0.6,0.6,0.6,Petroleum Liquids,DFO,IC,1,1978
63277,Richmond University Medical Center,Map,Map,NY,Richmond,NYIS,Commercial Non-CHP,KT750,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,1,2021
21538,Mohave Electric Cooperative at Joy Lane,Map,Map,AZ,Mohave,WALC,IPP Non-CHP,PV2,,10.9,10.9,10.9,Solar Photovoltaic,SUN,PV,10,2016
63281,"St. Joseph's Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,STJOE,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,12,2017
63281,"Boutillier Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BOUTI,,2.9,2.9,2.9,Solar Photovoltaic,SUN,PV,4,2018
63281,"Blair Wire Village Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BLAWV,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,12,2017
63281,"Barton Acres Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,BARAC,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,10,2017
63281,"Cherry Valley Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,CHERV,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,11,2017
63281,"ISM Solar Dighton 2, LLC CSG",Map,Map,MA,Bristol,ISNE,IPP Non-CHP,DIGHT,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,12,2017
63281,"Incom Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,INCOM,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,11,2017
63281,"JH Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,JHSOL,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,11,2017
63281,"Woodchuck Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,WOODC,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,12,2017
58970,HWY 158 PV,Map,Map,NC,Hertford,PJM,IPP Non-CHP,HW158,,9.0,9.0,9.0,Solar Photovoltaic,SUN,PV,10,2020
63281,"Dudley River 3 Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DUD3,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,11,2017
63281,"Dudley River 2 Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DUD2,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,11,2017
63281,"Dudley River Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,DUD1,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,11,2017
63281,"Ledeaux Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,LEDEA,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,11,2017
63281,"Cohasse Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,COHAS,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,10,2017
19436,Atchison County Wind,Map,Map,MO,Atchison,SWPP,Electric Utility,GEN1,,299.0,275.5,288.9,Onshore Wind Turbine,WND,WT,3,2021
63286,Thunderbird Generator (Tbird),Map,Map,KS,Lyon,SWPP,Electric Utility,TBRID,,1.0,1.0,1.0,Petroleum Liquids,DFO,IC,5,2019
60281,FastSun 4 CSG,Map,Map,MN,Washington,MISO,IPP Non-CHP,FS4,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,6,2021
60281,FastSun 21 CSG,Map,Map,MN,Sherburne,MISO,IPP Non-CHP,FS21,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,6,2021
17718,Sagamore Wind,Map,Map,NM,Roosevelt,SWPP,Electric Utility,SWF01,,522.0,522.0,522.0,Onshore Wind Turbine,WND,WT,12,2020
61156,Britton Solar Energy Center,Map,Map,NM,Torrance,PNM,IPP Non-CHP,BSEC,,50.0,50.0,50.0,Solar Photovoltaic,SUN,PV,12,2019
63291,NYP-Westchester,Map,Map,NY,Westchester,NYIS,Commercial Non-CHP,CAT15,,0.2,0.2,0.2,Petroleum Liquids,DFO,IC,1,1981
63291,NYP-Westchester,Map,Map,NY,Westchester,NYIS,Commercial Non-CHP,CU750,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,1,2015
63291,NYP-Westchester,Map,Map,NY,Westchester,NYIS,Commercial Non-CHP,DD300,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,1,2010
63291,NYP-Westchester,Map,Map,NY,Westchester,NYIS,Commercial Non-CHP,KL515,,0.5,0.5,0.5,Petroleum Liquids,DFO,IC,1,2010
63293,Mount Sinai - Brooklyn,Map,Map,NY,Kings,NYIS,Commercial Non-CHP,CM350,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,1,2010
63293,Mount Sinai - Brooklyn,Map,Map,NY,Kings,NYIS,Commercial Non-CHP,DD750,,0.8,0.8,0.8,Petroleum Liquids,DFO,IC,1,2010
63293,Mount Sinai - Brooklyn,Map,Map,NY,Kings,NYIS,Commercial Non-CHP,KP300,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,1,2010
63292,Harmony Solar,Map,Map,FL,Osceola,FMPP,IPP Non-CHP,HFS,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,6,2020
63290,Taylor Creek Solar,Map,Map,FL,Orange,FMPP,IPP Non-CHP,TCS,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,6,2020
14154,NY3 Battery,Map,Map,NY,Rockland,NYIS,Electric Utility,NY3,,3.0,3.0,3.0,Batteries,MWH,BA,12,2020
63282,SR Kersey II,Map,Map,CO,Weld,WACM,IPP Non-CHP,KERII,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,12,2019
63283,SR Skylark C,Map,Map,CO,Weld,WACM,IPP Non-CHP,SKYC,,1.1,1.1,1.1,Solar Photovoltaic,SUN,PV,12,2019
63281,"Palombo Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PALOA,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,12,2017
63281,"Palombo B Solar, LLC CSG",Map,Map,MA,Worcester,ISNE,IPP Non-CHP,PALOB,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,12,2017
63299,Ponderosa Wind Energy Center,Map,Map,OK,Beaver,SWPP,IPP Non-CHP,PONDE,,200.0,200.0,200.0,Onshore Wind Turbine,WND,WT,11,2020
63294,Nutmeg Solar,Map,Map,CT,Hartford,ISNE,IPP Non-CHP,NUTMG,,19.6,19.6,19.6,Solar Photovoltaic,SUN,PV,12,2020
61227,"Brooten CSG1, LLC",Map,Map,MN,Pope,MISO,IPP Non-CHP,SC,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2021
61227,"Buffalo Lake CSG1, LLC",Map,Map,MN,Renville,MISO,IPP Non-CHP,SC,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2021
61227,"Lowry CSG2, LLC",Map,Map,MN,Pope,MISO,IPP Non-CHP,SC,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,12,2020
61227,"Paynesville CSG1, LLC",Map,Map,MN,Stearns,MISO,IPP Non-CHP,SC,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,1,2021
61227,"Plato CSG1, LLC",Map,Map,MN,McLeod,MISO,IPP Non-CHP,SC,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,1,2021
61227,"Sacred Heart CSG1, LLC",Map,Map,MN,Renville,MISO,IPP Non-CHP,SC,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2021
61227,"Stewart CSG1, LLC",Map,Map,MN,McLeod,MISO,IPP Non-CHP,SC,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,8,2021
5109,Isabella Wind Park,Map,Map,MI,Isabella,MISO,Electric Utility,1,,383.5,383.5,383.5,Onshore Wind Turbine,WND,WT,6,2021
63325,Montefiore-New Rochelle,Map,Map,NY,Westchester,NYIS,Commercial Non-CHP,EG250,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,1,1971
63325,Montefiore-New Rochelle,Map,Map,NY,Westchester,NYIS,Commercial Non-CHP,EG300,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,1,2006
63325,Montefiore-New Rochelle,Map,Map,NY,Westchester,NYIS,Commercial Non-CHP,EG600,,0.6,0.2,0.2,Petroleum Liquids,DFO,IC,1,1980
57128,Illumina Way SD,Map,Map,CA,San Diego,CISO,Industrial Non-CHP,ILM01,,3.5,3.5,3.5,Other Natural Gas,NG,FC,9,2019
57128,Extreme San Ignacio,Map,Map,CA,Santa Clara,CISO,Commercial Non-CHP,EXN02,,1.0,1.0,1.0,Other Natural Gas,NG,FC,5,2019
57128,ATT North Watney,Map,Map,CA,Solano,CISO,Commercial Non-CHP,ATT35,,2.0,2.0,2.0,Other Natural Gas,NG,FC,12,2019
57128,ATT Ventura Blvd,Map,Map,CA,Los Angeles,LDWP,Commercial Non-CHP,ATT27,,1.0,1.0,1.0,Other Natural Gas,NG,FC,11,2019
57128,Extreme Via Del Oro,Map,Map,CA,Santa Clara,CISO,Commercial Non-CHP,EXN01,,1.2,1.2,1.2,Other Natural Gas,NG,FC,3,2019
63785,Allergan,Map,Map,CA,Orange,CISO,Commercial Non-CHP,ALRGN,,1.5,1.5,1.5,Batteries,MWH,BA,7,2019
63785,Baker,Map,Map,CA,Orange,CISO,Commercial Non-CHP,BAKER,,1.2,1.2,1.2,Batteries,MWH,BA,4,2019
63785,CSU Long Beach,Map,Map,CA,Los Angeles,CISO,Commercial Non-CHP,CSULB,,2.5,2.5,2.5,Batteries,MWH,BA,3,2017
63785,DATS,Map,Map,CA,Orange,CISO,Commercial Non-CHP,DATS0,,1.0,1.0,1.0,Batteries,MWH,BA,4,2017
