naics4,year,sd,d7525,d9010,d9990,d1001,sd*,d7525*,d9010*,d9990*,d1001*
3352,1996,0.8403,0.8203,1.934,0.3538,2.691,0.6067,0.5085,1.248,0.1623,1.617
3352,1997,0.5436,0.7768,1.309,0.3354,0.9422,0.4193,0.5268,1.008,0.346,0.806
3352,1998,0.5307,0.7059,1.29,0.6234,0.6835,0.4233,0.5353,1.002,0.4376,0.9717
3352,1999,0.7307,1.173,1.944,0.8024,0.2958,0.4444,0.4674,1.008,0.5512,1.122
3352,2000,0.7052,0.7761,1.855,0.2506,1.384,0.4173,0.3983,0.876,0.4004,1.195
3352,2001,0.5156,0.8727,1.338,0.3446,0.7033,0.3852,0.4698,0.8917,0.3433,1.073
3352,2002,0.5774,0.4597,1.182,0.5675,1.495,0.4388,0.3103,0.9068,0.4572,1.075
3352,2003,0.5526,0.7753,1.182,0.5799,0.6035,0.4025,0.4028,1.056,0.2581,0.6775
3352,2004,0.4674,0.737,1.196,0.313,0.4322,0.3679,0.4705,0.9669,0.2574,0.4668
3352,2005,0.4295,0.5186,1.127,0.2734,0.5659,0.3679,0.5028,0.9431,0.1285,0.4336
3352,2006,0.4112,0.5231,1.251,0.3331,0.108,0.3975,0.5526,0.845,0.4478,0.9471
3352,2007,0.5259,0.6048,1.185,0.4196,1.021,0.4804,0.6043,1.17,0.2191,1.14
3352,2008,0.459,0.6536,1.224,0.2644,0.377,0.3876,0.4837,1.032,0.1789,0.5614
3352,2009,0.5724,0.7771,1.462,0.1906,0.708,0.4339,0.5371,1.118,0.2494,0.696
3352,2010,0.5394,0.6736,1.539,0.1359,0.3136,0.4091,0.5713,0.9056,0.1949,0.7922
3352,2011,0.5968,0.8263,1.644,0.5376,0.5007,0.4435,0.5834,1.086,0.2603,0.8404
3352,2012,0.5667,1.115,1.505,0.4324,0.2544,0.4832,0.5917,1.209,0.2728,0.7789
3352,2013,0.579,0.8416,1.311,0.4776,0.4487,0.4548,0.6848,0.9524,0.2317,0.993
3352,2014,0.5039,0.4817,1.121,0.6486,0.6382,0.4162,0.5707,0.8758,0.5624,0.6874
3352,2015,0.7356,0.499,1.726,0.0248,1.141,0.5019,0.5874,1.063,0.3029,1.482
3352,2016,0.6815,1.168,1.85,0.2908,0.667,0.5392,0.7447,1.202,0.2165,1.362
3352,2017,0.6838,1.22,1.525,0.242,0.8298,0.4279,0.3811,1.006,0.08578,1.379
3352,2018,0.69,1.157,1.857,S,0.2357,0.4001,0.3016,1.034,0.1965,0.5879
3352,2019,0.5124,0.7255,1.502,0.4695,S,0.4211,0.4083,1.144,0.2184,0.4594
3352,2020,0.7384,1.233,1.878,0.5377,0.1239,0.4716,0.4056,0.8731,0.5973,1.045
3353,1987,0.5495,0.7052,1.358,0.4327,0.448,0.4757,0.6205,1.191,0.4197,0.69
3353,1988,0.5108,0.8396,1.366,0.3218,0.4455,0.4699,0.6687,1.191,0.4856,0.4372
3353,1989,0.5958,0.7769,1.633,0.3706,0.6726,0.4855,0.6165,1.199,0.548,0.6905
3353,1990,0.5212,0.5572,1.374,0.6176,0.4751,0.4694,0.6389,1.182,0.5476,0.5472
3353,1991,0.5558,0.7167,1.356,0.721,0.5164,0.4662,0.6036,1.205,0.5801,0.5727
3353,1992,0.594,0.7001,1.587,0.5963,0.5847,0.5048,0.6772,1.27,0.5253,0.5295
3353,1993,0.6293,0.6903,1.65,0.5558,0.5685,0.5257,0.6689,1.301,0.4379,0.7677
3353,1994,0.5007,0.5972,1.305,0.6278,0.3458,0.4612,0.6594,1.188,0.481,0.3274
3353,1995,0.5052,0.652,1.391,0.5849,0.2973,0.4995,0.7076,1.317,0.4259,0.311
3353,1996,0.6131,0.7506,1.714,0.5569,0.4523,0.5511,0.6852,1.327,0.6277,0.6885
3353,1997,0.5496,0.6342,1.564,0.4408,0.359,0.5387,0.7083,1.424,0.3588,0.6081
3353,1998,0.552,0.602,1.36,0.754,0.5522,0.5364,0.7126,1.409,0.6125,0.5068
3353,1999,0.6682,0.6994,1.893,0.9215,0.5203,0.549,0.7123,1.358,0.5398,0.7622
3353,2000,0.6713,0.7912,1.931,0.6359,0.2393,0.5695,0.7234,1.43,0.705,0.6083
3353,2001,0.5898,0.7488,1.538,0.6325,0.3528,0.5597,0.7279,1.415,0.495,0.595
3353,2002,0.639,0.8051,1.722,0.5809,0.5066,0.5897,0.7738,1.52,0.5732,0.6108
3353,2003,0.5945,0.7062,1.545,0.6873,0.3982,0.5625,0.6728,1.388,0.7356,0.6854
3353,2004,0.5619,0.8196,1.343,0.7155,0.5055,0.5077,0.6913,1.22,0.6296,0.614
3353,2005,0.5239,0.6886,1.382,0.619,0.415,0.5205,0.6191,1.245,0.7054,0.8248
3353,2006,0.5851,0.67,1.407,0.4336,0.8533,0.553,0.6249,1.365,0.5832,0.826
3353,2007,0.6009,0.7977,1.575,0.4657,0.5677,0.542,0.6645,1.378,0.641,0.6482
3353,2008,0.6165,0.8034,1.736,0.4706,0.5775,0.5684,0.7935,1.477,0.521,0.6522
3353,2009,0.6227,0.8466,1.718,0.4348,0.4801,0.5604,0.731,1.478,0.5444,0.7567
3353,2010,0.6013,0.7175,1.416,0.501,1.073,0.5581,0.6942,1.449,0.6305,0.6833
3353,2011,0.6025,0.8575,1.737,0.4984,0.4927,0.5697,0.7938,1.508,0.5007,0.5669
3353,2012,0.5515,0.778,1.416,0.7211,0.298,0.5205,0.729,1.393,0.4799,0.4106
3353,2013,0.5809,0.8252,1.572,0.6522,0.1186,0.5589,0.8077,1.512,0.6371,0.3934
3353,2014,0.6555,1.012,1.804,0.5276,0.3518,0.548,0.7383,1.413,0.6811,0.4457
3353,2015,0.6334,0.7919,1.592,0.6588,0.3786,0.527,0.7013,1.433,0.5119,0.3465
3353,2016,0.6361,0.8661,1.701,0.3439,0.7435,0.5554,0.7328,1.429,0.4984,0.5707
3353,2017,0.6062,0.875,1.676,0.434,0.5075,0.5346,0.7907,1.387,0.4844,0.5068
3353,2018,0.6895,1.035,1.97,0.4199,0.6536,0.5639,0.7333,1.376,0.6819,0.5299
3353,2019,0.5807,0.6313,1.52,0.6014,0.5632,0.5351,0.6262,1.442,0.5813,0.2599
3353,2020,0.6207,0.8145,1.658,0.2652,0.6467,0.5467,0.8185,1.496,0.4102,0.6319
3359,1987,0.6589,0.8425,1.536,0.7622,0.7781,0.6267,0.8554,1.554,0.6807,0.8326
3359,1988,0.6653,0.7459,1.51,0.7499,0.9938,0.6102,0.7841,1.548,0.6449,0.6422
3359,1989,0.6169,0.7314,1.539,0.8958,0.5855,0.6091,0.7541,1.547,0.8021,0.6495
3359,1990,0.6255,0.8214,1.674,0.7225,0.6835,0.5907,0.7711,1.517,0.5313,0.6991
3359,1991,0.5927,0.8034,1.502,0.7827,0.4061,0.5869,0.833,1.428,0.6821,0.7136
3359,1992,0.6604,0.8352,1.812,0.5338,0.4989,0.5842,0.8156,1.488,0.5619,0.7007
3359,1993,0.6319,0.7631,1.553,0.7183,0.7205,0.5989,0.8291,1.568,0.5249,0.8682
3359,1994,0.5896,0.7871,1.556,0.8885,0.367,0.5896,0.8805,1.478,0.6977,0.5998
3359,1995,0.6091,0.7599,1.59,0.6937,0.6819,0.5767,0.8196,1.438,0.6724,0.6415
3359,1996,0.6177,0.793,1.519,0.8411,0.7327,0.6349,0.9099,1.62,0.6198,0.8907
3359,1997,0.6341,0.7177,1.577,0.7188,1.029,0.6401,0.834,1.563,0.6355,1.011
3359,1998,0.6707,0.9713,1.708,0.5533,0.7245,0.623,0.8873,1.577,0.5561,0.8644
3359,1999,0.6561,0.9686,1.727,0.749,0.4857,0.6315,0.8248,1.558,0.5806,0.8032
3359,2000,0.6957,0.9449,1.812,0.672,0.591,0.6582,0.9753,1.644,0.6321,0.7843
3359,2001,0.638,0.8607,1.496,0.9623,0.7534,0.6263,0.8393,1.619,0.7011,0.7964
3359,2002,0.6947,0.8206,1.863,0.8937,0.4318,0.6621,0.9256,1.636,0.888,0.6049
3359,2003,0.658,0.9144,1.635,0.7105,0.6285,0.6273,0.8544,1.616,0.6893,0.7599
3359,2004,0.6538,0.8895,1.616,0.5625,0.6938,0.6279,0.8694,1.584,0.7283,0.6418
3359,2005,0.6637,0.8388,1.725,0.841,0.4515,0.6704,0.8802,1.745,0.7352,0.4764
3359,2006,0.7299,0.8627,1.806,0.9108,0.8643,0.6686,0.9242,1.599,0.9426,0.8008
3359,2007,0.6808,0.8434,1.759,0.7883,0.9085,0.6803,0.9294,1.619,0.6987,1.042
3359,2008,0.707,0.9744,1.712,0.857,0.8428,0.6753,0.9754,1.691,0.7082,0.7096
3359,2009,0.624,0.7717,1.568,0.8094,0.5898,0.6105,0.804,1.577,0.7311,0.5559
3359,2010,0.5999,0.8672,1.621,0.7122,0.3525,0.6119,0.868,1.621,0.6729,0.3919
3359,2011,0.6637,0.9272,1.727,0.732,0.5734,0.6633,0.8322,1.714,0.7583,0.596
3359,2012,0.7613,1.16,2.155,0.6431,0.2984,0.6651,0.8113,1.769,0.7278,0.4658
3359,2013,0.7737,1.057,2.091,0.5442,0.6111,0.6685,0.8597,1.666,0.8642,0.63
3359,2014,0.6277,0.9094,1.601,0.766,0.5077,0.6071,0.8183,1.588,0.7914,0.4044
3359,2015,0.6127,0.9893,1.583,0.6685,0.4417,0.6205,0.8837,1.567,0.7375,0.504
3359,2016,0.6785,0.8801,1.754,0.7545,0.7762,0.6402,0.7949,1.658,0.7341,0.7524
3359,2017,0.629,0.8511,1.566,0.6779,0.522,0.6835,0.8585,1.817,0.7271,0.4059
3359,2018,0.6638,0.9489,1.67,0.8076,0.6124,0.6484,0.8747,1.64,0.7448,0.5488
3359,2019,0.6465,1.063,1.523,0.5343,0.7167,0.6343,0.8968,1.54,0.675,0.5461
3359,2020,0.6416,0.9529,1.667,0.9188,0.6332,0.6364,0.8459,1.557,0.9406,0.4411
3361,1987,1.145,1.704,3.552,0.4269,S,0.4918,0.6748,1.202,0.236,1.064
3361,1988,0.7723,1.414,2.049,0.5663,0.08879,0.5553,0.7284,1.442,0.2807,0.7452
3361,1989,0.6874,0.8426,1.981,0.8517,S,0.5435,0.5319,1.43,0.1832,0.8289
3361,1990,0.8793,0.9703,1.903,1.022,0.9004,0.6116,0.524,1.562,0.2512,1.21
3361,1991,0.9501,1.398,2.374,0.8864,0.4008,0.7002,0.9188,1.728,0.4323,0.84
3361,1992,0.883,1.325,2.165,1.006,0.5633,0.6087,0.7841,1.421,0.3764,0.8805
3361,1993,1.013,1.511,2.525,0.8726,0.7536,0.5583,0.5754,1.475,0.3954,0.7305
3361,1994,0.7736,0.6154,2.083,0.9811,0.3716,0.5353,0.6805,1.448,0.302,0.7567
3361,1995,0.9064,1.688,2.131,0.9437,0.1686,0.5133,0.6992,1.379,0.1699,0.8513
3361,1996,0.9218,1.456,2.381,0.8868,0.4369,0.562,0.7168,1.216,0.3036,1.326
3361,1997,0.9669,1.641,2.436,0.7347,0.3197,0.5537,0.5728,1.237,0.2973,1.277
3361,1998,0.8528,1.287,2.28,0.7111,0.2094,0.4992,0.3363,1.208,0.4192,1.321
3361,1999,0.8829,1.341,2.486,0.2999,0.4346,0.5086,0.6549,1.277,0.3451,0.7257
3361,2000,1.004,1.609,2.873,0.2222,S,0.5456,0.679,1.199,0.2093,1.212
3361,2001,1.069,1.931,2.748,0.3781,0.255,0.5949,0.495,1.376,0.3237,1.069
3361,2002,0.7453,0.8686,2.009,0.4004,0.6092,0.621,0.487,1.364,0.3084,1.399
3361,2003,0.8757,1.426,2.541,0.5441,0.09605,0.5801,0.4948,1.34,0.5144,1.319
3361,2004,0.8187,1.518,1.921,0.4414,0.6409,0.5667,0.5065,1.217,0.4307,1.219
3361,2005,0.8199,1.208,2.079,0.321,0.7016,0.6149,0.5419,1.699,0.2334,1.09
3361,2006,0.9743,1.814,2.56,0.5165,0.1588,0.6336,0.5071,1.487,0.1902,1.409
3361,2007,0.8025,1.111,2.118,0.7647,0.4549,0.6382,0.6078,1.596,0.4795,0.9359
3361,2008,0.652,0.6889,1.535,0.7474,0.8239,0.6263,0.7103,1.582,0.5493,1.135
3361,2009,1.149,2.005,2.184,0.8753,1.815,0.6328,0.6364,1.382,0.7485,1.218
3361,2010,1.165,1.965,2.534,1.076,0.7697,0.7053,0.4989,1.472,0.6955,1.322
3361,2011,1.008,1.992,2.638,0.6928,0.004043,0.6329,0.6191,1.303,0.3199,1.711
3361,2012,1.105,2.097,2.693,0.3232,0.9519,0.64,0.5603,1.507,0.1488,1.067
3361,2013,1.23,1.325,3.666,S,0.9316,0.62,0.5926,1.414,0.3268,1.615
3361,2014,1.11,1.828,2.776,0.4111,0.8384,0.6119,0.5258,1.108,0.5341,1.58
3361,2015,1.014,1.717,2.306,0.6182,0.9636,0.67,0.5501,1.418,0.5525,1.342
3361,2016,0.968,1.999,2.396,0.5813,0.2451,0.6473,0.6492,1.54,0.5909,0.9914
3361,2017,1.07,1.659,2.865,0.6818,S,0.6344,0.6116,1.676,0.6119,0.666
3361,2018,1.002,1.707,2.751,0.181,0.109,0.5625,0.6857,1.265,0.2753,1.289
3361,2019,0.7716,0.9555,2.141,0.6269,S,0.5097,0.6712,0.9781,0.3384,1.295
3361,2020,1.013,1.663,2.967,0.3766,S,0.7119,0.6161,1.65,0.3425,0.9621
3362,1987,0.5399,0.7564,1.425,0.6485,0.2494,0.5135,0.5952,1.409,0.4899,0.4239
3362,1988,0.5148,0.5984,1.221,0.9144,0.3195,0.5249,0.5712,1.332,0.5751,0.4386
3362,1989,0.5255,0.61,1.402,0.6152,0.2948,0.4605,0.569,1.323,0.535,0.3273
3362,1990,0.5277,0.64,1.399,0.4252,0.418,0.4541,0.5367,1.108,0.7445,0.5
3362,1991,0.4506,0.5082,1.222,0.5006,0.3566,0.4914,0.6117,1.156,0.7527,0.5053
3362,1992,0.5173,0.6328,1.228,0.9762,0.3912,0.5233,0.6526,1.196,0.9987,0.4984
3362,1993,0.4398,0.5628,1.192,0.5574,0.1842,0.4526,0.6101,1.178,0.6379,0.2896
3362,1994,0.4507,0.5216,1.107,0.619,0.673,0.4563,0.5527,1.135,0.6894,0.5285
3362,1995,0.5543,0.7302,1.315,0.7585,0.6215,0.473,0.4842,1.147,0.6281,0.8151
3362,1996,0.6068,0.6529,1.612,0.8335,0.3919,0.4665,0.5412,1.117,0.6501,0.6778
3362,1997,0.399,0.4561,0.9776,0.521,0.418,0.4269,0.5621,1.122,0.4117,0.4991
3362,1998,0.5118,0.6883,1.253,0.8412,0.3962,0.4507,0.6025,1.084,0.6639,0.5842
3362,1999,0.5323,0.6407,1.333,0.5753,0.5111,0.4813,0.6449,1.161,0.5636,0.7993
3362,2000,0.5506,0.7674,1.488,0.5336,0.2923,0.4606,0.6232,1.102,0.5682,0.5699
3362,2001,0.4659,0.6601,1.222,0.4967,0.4987,0.4615,0.5967,1.203,0.422,0.4599
3362,2002,0.5435,0.8229,1.497,0.4468,0.3031,0.4797,0.6425,1.318,0.2971,0.5124
3362,2003,0.4918,0.6239,1.372,0.3901,0.3045,0.4784,0.6826,1.209,0.5338,0.5999
3362,2004,0.3929,0.428,1.036,0.5629,0.4459,0.4451,0.6241,1.132,0.3471,0.5894
3362,2005,0.4743,0.5891,1.229,0.4277,0.5447,0.4401,0.6358,1.133,0.4092,0.2829
3362,2006,0.4991,0.672,1.28,0.5099,0.6467,0.4606,0.6114,1.235,0.4278,0.4111
3362,2007,0.481,0.6425,1.173,0.445,0.951,0.462,0.6613,1.218,0.4178,0.5585
3362,2008,0.5409,0.6474,1.363,0.5265,0.8223,0.4941,0.6469,1.164,0.5693,0.9072
3362,2009,0.5907,0.74,1.654,0.3879,0.4397,0.5081,0.6817,1.304,0.653,0.5183
3362,2010,0.5473,0.7236,1.36,0.6766,0.6007,0.4859,0.6487,1.271,0.3714,0.7069
3362,2011,0.4577,0.6553,1.12,0.6358,0.6151,0.4196,0.5555,1.121,0.3055,0.4471
3362,2012,0.5356,0.7339,1.429,0.3761,0.6753,0.4526,0.604,1.178,0.3004,0.5735
3362,2013,0.5008,0.6622,1.267,0.516,0.6325,0.4608,0.5707,1.187,0.4073,0.584
3362,2014,0.4643,0.4839,1.401,0.2373,0.3137,0.4274,0.4945,1.123,0.4413,0.3868
3362,2015,0.4595,0.519,1.239,0.4504,0.4275,0.4159,0.5445,1.046,0.4604,0.3462
3362,2016,0.4435,0.5589,1.121,0.6905,0.3748,0.4304,0.5659,1.083,0.5232,0.3552
3362,2017,0.498,0.5703,1.268,0.7919,0.384,0.4816,0.6005,1.263,0.4083,0.5459
3362,2018,0.4646,0.5936,1.264,0.3168,0.5116,0.4539,0.6169,1.138,0.4208,0.6117
3362,2019,0.5439,0.7217,1.395,0.4384,0.7033,0.4419,0.5741,1.091,0.5142,0.6161
3362,2020,0.5888,0.8004,1.527,0.3846,0.4387,0.4506,0.6257,1.173,0.3323,0.5257
3363,1987,0.5571,0.7231,1.433,0.7303,0.452,0.546,0.6493,1.445,0.438,0.6424
3363,1988,0.5746,0.7041,1.455,0.7965,0.5407,0.5495,0.6227,1.455,0.5328,0.7159
3363,1989,0.5904,0.7344,1.512,0.8901,0.5102,0.5691,0.6842,1.487,0.5675,0.5814
3363,1990,0.6162,0.777,1.583,0.7453,0.4968,0.5591,0.7018,1.438,0.5271,0.71
3363,1991,0.6267,0.7343,1.66,0.7332,0.6756,0.5582,0.668,1.396,0.6079,0.6746
3363,1992,0.6355,0.8391,1.604,0.8142,0.4679,0.5762,0.7307,1.433,0.6743,0.705
3363,1993,0.5785,0.7687,1.412,0.9718,0.4729,0.5719,0.695,1.457,0.7029,0.6789
3363,1994,0.5668,0.7087,1.486,0.7174,0.4014,0.5745,0.7618,1.465,0.66,0.6166
3363,1995,0.5816,0.7334,1.462,0.7231,0.5127,0.5757,0.716,1.48,0.7123,0.6233
3363,1996,0.6411,0.8431,1.609,0.7581,0.6978,0.5884,0.7337,1.468,0.6251,0.8076
3363,1997,0.6436,0.8571,1.677,0.6632,0.5457,0.5727,0.7083,1.468,0.5665,0.7052
3363,1998,0.674,0.8838,1.747,0.8295,0.6339,0.6025,0.7411,1.5,0.7347,0.6483
3363,1999,0.6371,0.7878,1.625,0.6849,0.6405,0.5674,0.7321,1.389,0.7168,0.6846
3363,2000,0.6255,0.8828,1.634,0.7701,0.3518,0.5689,0.7678,1.466,0.6683,0.6971
3363,2001,0.646,0.8064,1.656,0.9081,0.5116,0.5841,0.7733,1.432,0.7333,0.6147
3363,2002,0.6586,0.8147,1.723,0.8797,0.4875,0.5874,0.745,1.518,0.7141,0.607
3363,2003,0.6277,0.8573,1.652,0.8169,0.4089,0.5991,0.7826,1.579,0.6164,0.5915
3363,2004,0.6288,0.8454,1.599,0.6657,0.5112,0.5597,0.6943,1.47,0.6134,0.5392
3363,2005,0.6161,0.7775,1.677,0.7275,0.3638,0.5847,0.7651,1.532,0.5999,0.5678
3363,2006,0.6263,0.7875,1.682,0.7665,0.4609,0.5744,0.7643,1.481,0.5414,0.5703
3363,2007,0.67,0.9433,1.737,0.6396,0.7583,0.6138,0.8226,1.551,0.5667,0.7792
3363,2008,0.6965,0.9787,1.816,0.7045,0.4709,0.6309,0.7532,1.609,0.6616,0.7873
3363,2009,0.6867,0.8354,1.848,0.7701,0.4511,0.6016,0.7447,1.549,0.7077,0.668
3363,2010,0.6684,0.7463,1.797,1.022,0.375,0.5991,0.7705,1.506,0.879,0.5888
3363,2011,0.6735,0.7901,1.731,0.8867,0.5367,0.6311,0.7791,1.556,0.7666,0.7437
3363,2012,0.7122,0.8285,1.894,0.9441,0.4526,0.6515,0.7984,1.667,0.7533,0.6036
3363,2013,0.7848,1.023,2.075,0.7282,0.5286,0.6354,0.8044,1.629,0.6972,0.7426
3363,2014,0.7601,0.9363,1.969,0.9023,0.4985,0.6003,0.7408,1.571,0.7571,0.5387
3363,2015,0.7581,1.016,1.906,0.9526,0.7472,0.6063,0.7212,1.57,0.7152,0.7027
3363,2016,0.6551,0.875,1.68,0.8411,0.6998,0.599,0.7091,1.549,0.674,0.7197
3363,2017,0.7335,0.9572,1.846,0.7614,0.6778,0.6158,0.7298,1.521,0.798,0.7759
3363,2018,0.6965,0.8684,1.793,0.9088,0.7664,0.6178,0.7504,1.58,0.7813,0.7165
3363,2019,0.7126,0.79,1.826,0.8604,0.6465,0.6175,0.7707,1.528,0.7846,0.7386
3363,2020,0.7347,0.7932,1.9,0.9597,0.7705,0.599,0.7671,1.444,0.739,0.9912
3364,1987,0.4753,0.6335,1.308,0.2922,0.5299,0.4528,0.609,1.107,0.5502,0.6918
3364,1988,0.5485,0.7025,1.412,0.6319,0.5958,0.4509,0.6255,1.2,0.4085,0.3511
3364,1989,0.4694,0.7007,1.153,0.5123,0.498,0.4847,0.6655,1.269,0.3638,0.618
3364,1990,0.5878,0.7657,1.428,0.4138,0.5369,0.462,0.6615,1.12,0.5804,0.5529
3364,1991,0.5044,0.6931,1.225,0.6136,0.534,0.5145,0.6287,1.327,0.6033,0.5142
3364,1992,0.5587,0.7853,1.479,0.623,0.3724,0.5091,0.5086,1.232,0.5623,0.8853
3364,1993,0.5619,0.7193,1.49,0.7585,0.3668,0.5249,0.5791,1.433,0.4166,0.8836
3364,1994,0.4922,0.7041,1.226,0.5827,0.4137,0.5046,0.5588,1.365,0.2858,0.7619
3364,1995,0.5582,0.7798,1.42,0.7347,0.3278,0.4937,0.7736,1.28,0.5595,0.6324
3364,1996,0.646,0.961,1.593,0.7435,0.6163,0.543,0.8252,1.458,0.5875,0.4873
3364,1997,0.6306,0.9546,1.615,0.4575,0.7322,0.5581,0.7109,1.298,0.7599,0.587
3364,1998,0.7168,0.9831,1.961,0.7727,0.4543,0.6523,0.8346,1.681,0.5203,0.5422
3364,1999,0.6691,0.9035,1.714,0.8628,0.4379,0.6268,0.9365,1.673,0.4908,0.8369
3364,2000,0.5936,0.7155,1.285,0.7835,0.9784,0.5767,0.8366,1.438,0.6661,0.4907
3364,2001,0.5339,0.7731,1.395,0.837,0.08482,0.5744,0.9451,1.4,0.4419,0.576
3364,2002,0.6409,0.6511,1.425,0.6992,1.004,0.5726,0.7524,1.418,0.3974,0.4806
3364,2003,0.6421,0.898,1.569,0.5594,0.6122,0.5451,0.6664,1.313,0.4707,0.6144
3364,2004,0.6247,1.039,1.619,0.8522,0.4527,0.5575,0.7119,1.347,0.5507,0.7818
3364,2005,0.6223,0.9341,1.707,0.51,0.3498,0.5705,0.7125,1.517,0.4247,0.6278
3364,2006,0.5938,0.7204,1.504,0.9041,0.4375,0.5723,0.7563,1.429,0.6414,0.5961
3364,2007,0.5958,0.7505,1.359,0.9233,1.169,0.6382,0.7872,1.564,0.553,0.6315
3364,2008,0.6276,0.7706,1.638,0.8004,0.4768,0.5428,0.6423,1.276,0.602,0.8467
3364,2009,0.7434,0.8487,1.989,0.4564,0.8553,0.6117,0.7874,1.366,0.5957,1.045
3364,2010,0.7825,1.006,2.002,0.6559,0.7533,0.6343,0.7815,1.514,0.589,0.7843
3364,2011,0.7549,0.9534,1.943,0.7149,0.8101,0.5902,0.6298,1.527,0.4403,0.869
3364,2012,0.7598,1.049,1.97,0.7704,0.797,0.6417,0.8609,1.421,0.7713,0.8208
3364,2013,0.8321,1.049,1.918,1.147,0.6528,0.6563,1.017,1.414,0.8163,0.7831
3364,2014,0.6309,0.9536,1.651,0.5861,0.4053,0.6287,0.9778,1.308,0.8586,0.6968
3364,2015,0.7304,0.821,2.215,0.7984,0.1585,0.6821,1.144,1.615,0.6011,0.6255
3364,2016,0.634,0.8158,1.731,0.9014,0.3931,0.6789,0.9703,1.538,0.6458,0.8108
3364,2017,0.6825,1.105,1.648,0.6959,0.6162,0.7554,1.03,2.079,0.308,0.7279
3364,2018,0.6134,0.7987,1.554,0.8093,0.533,0.7194,0.9341,2.068,0.3288,0.7938
3364,2019,0.705,0.8961,1.837,0.85,0.5882,0.7597,0.8139,2.003,0.6261,0.8711
3364,2020,0.7578,0.9195,2.214,0.5445,0.3369,0.7606,1.27,1.788,0.7947,0.847
3365,1987,0.3609,0.3637,0.9763,0.409,0.4099,0.3722,0.5888,0.935,0.1865,0.4099
3365,1988,0.4448,0.6715,1.225,0.1298,0.4065,0.373,0.4972,0.8485,0.3243,0.567
3365,1989,0.6624,0.8423,1.728,0.5066,0.6181,0.487,0.686,1.233,0.4482,0.1811
3365,1990,0.6146,0.975,1.401,0.7262,0.4441,0.4526,0.464,1.177,0.1496,0.5235
3365,1991,0.5523,0.9168,1.342,0.7832,0.5209,0.4749,0.7132,1.279,S,0.5091
3365,1992,0.5262,0.8978,1.25,0.7661,0.4961,0.4504,0.716,1.097,0.5661,0.324
3365,1993,0.4946,0.767,1.336,0.4915,0.2684,0.4269,0.6481,1.074,0.4933,0.2424
3365,1994,0.5302,0.6786,1.467,0.5066,0.1141,0.517,0.8468,1.287,0.6995,0.2492
3365,1995,0.6727,1.039,1.851,0.3709,0.2541,0.5147,0.8121,1.415,0.06644,0.3269
3365,1996,0.7797,1.028,1.863,0.5853,0.7719,0.494,0.6396,1.392,0.3212,0.7348
3365,1997,0.5955,0.7909,1.761,0.5862,0.1545,0.5484,0.8456,1.351,0.3388,0.6805
3365,1998,0.6768,0.8302,1.652,0.9809,0.5619,0.5949,0.7164,1.327,0.8269,0.8327
3365,1999,0.5899,1.036,1.338,0.1707,0.9306,0.5499,0.8233,1.341,0.3877,0.7256
3365,2000,0.5819,0.9308,1.3,0.3366,0.827,0.5765,0.8954,1.654,0.04827,0.6469
3365,2001,0.6371,0.8714,1.559,0.2074,0.9417,0.5632,0.8275,1.402,0.2373,0.8956
3365,2002,0.5846,0.7618,1.471,0.4375,0.6106,0.5427,0.7688,1.547,S,0.73
3365,2003,0.6863,0.9848,1.728,0.7279,0.4464,0.5767,0.7795,1.507,0.4954,0.5062
3365,2004,0.6707,0.9916,1.808,0.4746,0.4171,0.5447,0.8756,1.444,0.3161,0.4193
3365,2005,0.6548,0.9503,1.68,0.8103,0.5502,0.5389,0.5635,1.359,0.5964,0.8925
3365,2006,0.6885,0.845,1.914,0.5664,0.1021,0.5493,0.6203,1.32,0.728,0.6559
3365,2007,0.8425,1.219,2.347,0.3776,0.4212,0.5268,0.4836,1.39,0.5955,0.5732
3365,2008,0.9394,1.214,2.25,0.4801,3.404,0.6845,0.895,1.446,0.7549,1.008
3365,2009,0.711,0.8181,1.779,0.8439,0.9248,0.5781,0.5581,1.335,0.9005,0.6028
3365,2010,0.6368,0.7686,1.512,1.268,0.4579,0.4666,0.5143,1.04,1.064,0.4825
3365,2011,0.8218,0.9988,2.167,1.367,0.3003,0.5125,0.6396,1.043,0.8382,0.9483
3365,2012,0.9227,1.105,1.993,0.9979,0.9067,0.631,1.141,1.523,0.1172,0.7887
3365,2013,0.7947,1.435,2.111,0.2447,0.5842,0.7029,0.9379,2.075,0.1869,0.3156
3365,2014,0.7229,1.104,1.644,1.238,0.9513,0.7223,1.145,1.839,0.2078,0.6024
3365,2015,0.7256,1.085,1.872,0.5683,0.7047,0.6304,0.9793,1.579,0.3634,0.5305
3365,2016,0.7318,0.8981,1.897,0.7468,0.5545,0.6006,0.9083,1.501,0.5394,0.7859
3365,2017,0.6865,0.9891,2.025,0.649,0.1093,0.5871,0.6572,1.453,0.2825,0.7915
3365,2018,0.5185,0.6969,1.269,0.633,0.387,0.5223,0.7666,1.318,0.2082,1.107
3365,2019,0.6735,1.243,1.848,0.6336,0.2856,0.5635,0.7512,1.553,0.2228,0.592
3365,2020,0.7649,1.056,2.181,0.4327,0.7653,0.5957,1.051,1.342,0.4327,0.839
3366,1987,0.5963,0.7648,1.753,0.5851,0.4767,0.3662,0.4086,0.8142,0.6252,0.7485
