state,year,quarter,pi_nt,pi_t,pi
Texas,2000,3,4.2821202,2.4159598,3.7367952
Texas,2000,4,4.3605828,1.8718058,3.5841424
Texas,2001,1,5.0153875,1.8932728,4.0101194
Texas,2001,2,4.5344372,1.6690665,3.5915515
Texas,2001,3,3.6916625,1.0964088,2.6537695
Texas,2001,4,2.4489188,0.58643728,1.6115222
Texas,2002,1,0.50254136,0.30656624,0.21532764
Texas,2002,2,0.57573652,0.50194693,0.37296921
Texas,2002,3,0.56624717,0.42417353,0.48370966
Texas,2002,4,1.1528893,1.2518396,1.2328218
Texas,2003,1,3.1376278,1.4324037,2.647788
Texas,2003,2,4.1166105,0.16694711,2.8753486
Texas,2003,3,4.6849055,0.75630271,3.5361338
Texas,2003,4,4.7331572,1.1095322,3.547806
Texas,2004,1,3.8021698,1.6777897,3.0145524
Texas,2004,2,3.4045532,2.7595093,3.0883365
Texas,2004,3,2.9937046,2.3912818,2.5903807
Texas,2004,4,3.32761,2.3589416,2.9211228
Texas,2005,1,3.2840772,1.2680795,2.5837722
Texas,2005,2,3.0820918,1.0085688,2.362072
Texas,2005,3,3.7079601,1.7682285,3.0891013
Texas,2005,4,4.8145452,0.94161862,3.6009274
Texas,2006,1,4.3507767,1.5277305,3.4818089
Texas,2006,2,3.6065078,2.1717172,3.1676621
Texas,2006,3,3.7641392,1.5391234,3.0968242
Texas,2006,4,2.2329507,1.1801032,1.8877705
Texas,2007,1,2.8532522,1.1780478,2.3645194
Texas,2007,2,2.9120972,1.4968094,2.5343437
Texas,2007,3,2.3384802,1.3680711,2.0584862
Texas,2007,4,3.7837453,2.7776814,3.5351689
Texas,2008,1,4.5583138,3.3385422,4.2288361
Texas,2008,2,5.8155503,3.4924841,5.1882195
Texas,2008,3,5.6854486,4.6593518,5.501327
Texas,2008,4,4.1004171,1.477334,3.2983816
Texas,2009,1,2.3801744,-0.72459102,1.3912601
Texas,2009,2,-0.072058886,-1.5827163,-0.6997568
Texas,2009,3,-0.62865222,-2.2665067,-1.3904103
Texas,2009,4,0.44052693,0.10931683,0.16167416
Texas,2010,1,1.35482,1.573491,1.2081217
Texas,2010,2,2.5333376,0.98830616,1.8876413
Texas,2010,3,2.7342117,0.46671823,1.9091061
Texas,2010,4,2.0656264,0.77013367,1.5530853
Texas,2011,1,2.0909731,2.0536795,2.0331972
Texas,2011,2,2.9297109,3.4467559,3.084702
Texas,2011,3,4.0442886,4.0149202,4.0573311
Texas,2011,4,4.1989889,3.4976413,3.9863663
Texas,2012,1,4.1340241,2.8467922,3.7208302
Texas,2012,2,3.4151132,1.9567726,2.8617218
Texas,2012,3,1.67913,1.4397995,1.4491919
Texas,2012,4,1.5437996,1.1321923,1.26603
Texas,2013,1,1.8475101,0.20742773,1.2147163
Texas,2013,2,2.5918264,-0.48616418,1.6411461
Texas,2013,3,3.1410627,-0.39450577,2.112951
Texas,2013,4,2.9468589,-0.62545431,1.8849797
Texas,2014,1,3.7535963,-0.42897305,2.5622482
Texas,2014,2,3.5487049,0.27160934,2.5750148
Texas,2014,3,2.676867,0.079289719,1.81906
Texas,2014,4,2.3708496,-0.24508977,1.4558183
Texas,2015,1,0.92743021,-1.7067845,-0.16790812
Texas,2015,2,0.068608217,-2.2048788,-0.9907034
Texas,2015,3,0.46243221,-2.2519882,-0.68141305
Texas,2015,4,0.89936072,-2.4145675,-0.37228268
Texas,2016,1,1.7797302,-2.4892192,0.32836503
Texas,2016,2,2.2363849,-2.0608652,0.88401389
Texas,2016,3,3.0081315,-2.2280641,1.4787318
Texas,2016,4,2.6039703,-1.4875164,1.4461186
Texas,2017,1,2.4618933,-0.29187149,1.8094319
Texas,2017,2,3.0894842,-0.5544799,2.2396722
Texas,2017,3,1.8646226,-0.11529214,1.3914618
Texas,2017,4,1.7897615,0.23927383,1.4256968
Utah,1989,1,5.7169123,1.9856927,4.1313214
Utah,1989,2,5.4043717,4.3820262,4.9698138
Utah,1989,3,5.1800671,2.5904093,4.078279
Utah,1989,4,4.967,2.1222603,3.7434785
Utah,1990,1,3.7031322,3.9178853,3.7832787
Utah,1990,2,4.1236439,2.9000089,3.6047676
Utah,1990,3,2.8612492,4.5649109,3.5547364
Utah,1990,4,3.6763051,6.4320579,4.8134356
Utah,1991,1,4.0747247,5.1472769,4.4955359
Utah,1991,2,3.6788845,4.4577823,3.9809613
Utah,1991,3,5.1856174,2.2072756,3.9022906
Utah,1991,4,4.9253616,0.71144444,3.1031492
Utah,1992,1,3.6365912,-0.31886461,1.9387008
Utah,1992,2,2.5616269,-0.57459301,1.2050387
Utah,1992,3,1.426838,0.33097786,0.92616016
Utah,1992,4,1.8136528,0.14447132,1.0389827
Utah,1993,1,2.1937606,1.100117,1.6482751
Utah,1993,2,2.4275041,1.7466069,2.0541005
Utah,1993,3,3.5213647,0.49276629,2.1743896
Utah,1993,4,4.3561535,0.5221563,2.6819367
Utah,1994,1,3.9456279,0.0841645,2.2434082
Utah,1994,2,3.2345998,-0.52726912,1.5581552
Utah,1994,3,2.8123877,0.79576057,1.884771
Utah,1994,4,2.5688384,0.64631444,1.6837596
Utah,1995,1,3.4455431,0.40772542,2.1336644
Utah,1995,2,4.6678643,0.8620398,3.0475433
Utah,1995,3,3.1448355,0.51228827,1.9932468
Utah,1995,4,1.6407936,1.6747297,1.6411613
Utah,1996,1,1.6015412,2.332689,1.8892593
Utah,1996,2,0.67935753,3.1135733,1.6240251
Utah,1996,3,2.3822966,3.2287369,2.697567
Utah,1996,4,4.4083338,2.9497366,3.7576065
Utah,1997,1,4.0020905,2.4234724,3.2953351
Utah,1997,2,4.9490757,0.29047769,3.0101056
Utah,1997,3,3.5894003,0.48739913,2.2756052
Utah,1997,4,4.8735137,1.4588809,3.2966945
Utah,1998,1,5.6159244,0.068248682,2.9399667
Utah,1998,2,5.0002556,0.29085124,2.5788176
Utah,1998,3,5.5513802,-0.76417053,2.4776115
Utah,1998,4,3.1998575,-2.1777608,0.73642176
Utah,1999,1,2.7758076,0.051087935,1.6683508
Utah,1999,2,1.2310925,1.3691092,1.2918317
Utah,1999,3,0.27570406,1.6600178,0.82502532
Utah,1999,4,1.34199,1.56963,1.4340339
Utah,2000,1,-0.1006526,-0.29988858,-0.19120625
Utah,2000,2,1.3488472,0.37154922,1.0228145
Utah,2000,3,2.6454661,1.6708865,2.327019
Utah,2000,4,2.3574452,2.2363253,2.3606334
Utah,2001,1,4.8658018,2.2401791,3.9199209
Utah,2001,2,5.015687,0.039425384,3.0966983
Utah,2001,3,4.2400532,-1.2328936,2.0764694
Utah,2001,4,4.1208882,-1.3176519,2.0029411
Utah,2002,1,2.5890687,-0.006407976,1.5855716
Utah,2002,2,0.49426621,1.4321656,0.80412781
Utah,2002,3,2.5916669,1.9206824,2.3696644
Utah,2002,4,-0.063764609,1.3563987,0.46833208
Utah,2003,1,0.96647459,-0.63566649,0.39556435
Utah,2003,2,0.17152123,-1.6673017,-0.53057581
Utah,2003,3,0.61005461,-1.6909682,-0.21053612
Utah,2003,4,0.78680646,-2.1558559,-0.26309633
Utah,2004,1,3.0157044,0.34468624,2.1765828
Utah,2004,2,3.7641072,2.5037546,3.3388743
Utah,2004,3,3.403774,3.0518579,3.2050908
Utah,2004,4,3.2129419,3.5518315,3.2071443
Utah,2005,1,2.2186298,2.0344079,1.9166888
Utah,2005,2,1.8380289,0.80290866,1.2264566
Utah,2005,3,-1.0116246,0.59865612,-0.68184471
Utah,2005,4,-1.4086134,0.99977857,-0.77147669
Utah,2006,1,2.4518812,2.4792194,2.3984318
Utah,2006,2,3.312186,2.4225907,2.9791861
Utah,2006,3,3.213033,2.1632998,2.8214018
Utah,2006,4,3.969187,0.48546886,2.6705167
Utah,2007,1,0.89928025,-0.40880457,0.36267945
Utah,2007,2,0.92436093,0.010185336,0.51329136
Utah,2007,3,3.0266988,-0.69685012,1.6243033
Utah,2007,4,3.081794,0.79535085,2.1754062
Utah,2008,1,1.768663,-0.002117331,0.95332599
Utah,2008,2,3.4339571,0.67035532,2.3414364
Utah,2008,3,4.0524325,2.5800164,3.5131621
Utah,2008,4,3.3029561,-0.026523918,2.087775
Utah,2009,1,2.1148927,0.5850746,1.5696648
Utah,2009,2,0.60835063,-0.37129191,0.20568001
Utah,2009,3,-0.45290181,-1.1713263,-0.82108486
Utah,2009,4,1.1369064,1.3708681,1.1585453
Utah,2010,1,0.655348,1.7754076,0.93973947
Utah,2010,2,2.1499023,0.089617245,1.3104768
Utah,2010,3,2.0806315,-0.79424447,0.93764657
Utah,2010,4,1.8792217,0.1472255,1.1754656
Utah,2011,1,2.4522195,1.4842049,2.0487778
Utah,2011,2,5.4687819,3.8650901,4.7865696
Utah,2011,3,6.1347289,4.3281951,5.3133817
Utah,2011,4,4.4921174,3.3186512,3.8543804
Utah,2012,1,4.0923533,1.3411779,2.9134285
Utah,2012,2,1.9605213,0.95127469,1.4979219
Utah,2012,3,2.1937776,0.51547748,1.6210573
Utah,2012,4,3.90821,0.42165485,2.7367969
Utah,2013,1,2.7552841,-0.75692922,1.5246302
Utah,2013,2,3.1989419,-1.5481856,1.5665108
Utah,2013,3,2.9289563,-0.70898461,1.7069383
Utah,2013,4,1.7705542,-0.96072781,0.81840819
Utah,2014,1,2.864599,1.1151055,2.2834854
Utah,2014,2,2.97616,2.2936954,2.7433782
Utah,2014,3,2.4006948,2.0550442,2.2660341
Utah,2014,4,5.3568945,1.1354694,3.9819896
Utah,2015,1,7.7998037,-1.6719264,4.700418
Utah,2015,2,4.0666804,-2.2714765,1.8988934
Utah,2015,3,3.4308326,-2.4685421,1.3973001
Utah,2015,4,3.4703763,-2.6571054,1.4141606
Utah,2016,1,3.0634499,-1.6793129,1.5758859
Utah,2016,2,3.8988395,-1.5287006,2.1316993
Utah,2016,3,3.6884592,-1.8263938,1.8736352
Utah,2016,4,1.8089194,-0.75820059,0.91076648
Utah,2017,1,0.2198516,1.3272378,0.29531521
Utah,2017,2,-4.0538211,-0.31858993,-4.033998
Utah,2017,3,-3.3561835,-0.69014221,-3.6665788
Utah,2017,4,-2.9895484,-1.5786403,-3.7258773
Virginia,1989,1,3.7013655,4.2298594,3.9270656
Virginia,1989,2,8.2764635,4.801393,6.2350922
Virginia,1989,3,4.6551852,2.4553437,3.4503696
Virginia,1989,4,3.5856276,1.9061526,2.6843569
Virginia,1990,1,3.7548552,2.8996997,3.231992
Virginia,1990,2,4.5502214,1.2051226,2.7392752
Virginia,1990,3,6.805562,3.0657463,4.7063298
Virginia,1990,4,5.7459126,4.6498966,5.114172
Virginia,1991,1,5.2724566,2.8074577,3.9981842
Virginia,1991,2,2.2440288,2.9680388,2.6841788
Virginia,1991,3,3.5206122,1.6948149,2.6591465
Virginia,1991,4,3.7157621,-0.069813885,1.7962052
Virginia,1992,1,2.9043992,0.38461587,1.6259363
Virginia,1992,2,3.9378767,1.177994,2.4897559
Virginia,1992,3,1.9330806,2.0333042,1.9603162
Virginia,1992,4,0.94703782,2.1156101,1.5263647
Virginia,1993,1,-0.63230759,1.3575737,0.41480574
Virginia,1993,2,2.5606475,-0.44833043,1.0437701
Virginia,1993,3,3.9582131,-1.5022955,1.2390208
Virginia,1993,4,3.5883768,-0.4094131,1.6424344
Virginia,1994,1,5.6044755,0.53228533,3.0126612
Virginia,1994,2,1.6994941,1.7130594,1.779982
Virginia,1994,3,2.4027681,3.2006378,2.8281672
Virginia,1994,4,1.9624668,2.7259085,2.4014876
Virginia,1995,1,2.4827056,2.4604797,2.5640118
Virginia,1995,2,5.209465,1.6655655,3.4838207
Virginia,1995,3,3.479059,0.23228259,1.9642128
Virginia,1995,4,2.8545716,-0.41639915,1.3327721
Virginia,1996,1,2.7667439,0.2187804,1.6022744
Virginia,1996,2,2.4624135,1.3143674,1.9635067
Virginia,1996,3,3.2612097,1.569636,2.4570706
Virginia,1996,4,4.3775492,1.9952575,3.1762211
Virginia,1997,1,3.30955,0.95286286,2.1290462
Virginia,1997,2,2.7668362,-0.45218992,1.2034857
Virginia,1997,3,1.3790951,-0.46329787,0.52630335
Virginia,1997,4,1.1427684,-0.91836381,0.170653
Virginia,1998,1,2.5202322,0.14237599,1.3512403
Virginia,1998,2,2.3243458,1.5422057,1.9213638
Virginia,1998,3,3.0206141,1.6025668,2.3491638
Virginia,1998,4,3.6484098,2.2990592,2.9822946
Virginia,1999,1,3.0776966,1.8314762,2.4918947
Virginia,1999,2,3.2928829,1.7067902,2.5557997
Virginia,1999,3,2.4863186,2.2396843,2.3850722
Virginia,1999,4,2.8271112,2.9766209,2.9050014
Virginia,2000,1,2.9856815,3.7403109,3.3473845
Virginia,2000,2,2.98669,3.4864855,3.2271276
Virginia,2000,3,3.4218612,2.8628733,3.1331017
Virginia,2000,4,1.7215004,1.7748884,1.7594693
Virginia,2001,1,1.5146552,1.5561799,1.5545359
Virginia,2001,2,1.9912347,1.4968079,1.7582979
Virginia,2001,3,2.6762707,1.0199727,1.960552
Virginia,2001,4,2.9893849,-0.64144552,1.3384249
Virginia,2002,1,2.386925,-1.5873306,0.55699748
Virginia,2002,2,2.0182054,0.14336897,1.1853143
Virginia,2002,3,1.1482897,0.15733673,0.71078694
Virginia,2002,4,1.0669283,1.4779531,1.2443802
Virginia,2003,1,2.1161571,1.9187597,2.0054362
Virginia,2003,2,2.5188689,-0.48183328,1.1165396
Virginia,2003,3,2.9432805,0.008034617,1.5550065
Virginia,2003,4,3.9841161,0.92145497,2.494997
Virginia,2004,1,4.26652,0.4611237,2.4650331
Virginia,2004,2,6.1527748,1.7146138,4.1443472
Virginia,2004,3,6.6037312,2.1902225,4.6383967
Virginia,2004,4,5.2169785,2.4405956,4.0400624
Virginia,2005,1,4.363945,3.1500814,3.8969076
Virginia,2005,2,3.2320302,3.39148,3.3074405
Virginia,2005,3,3.3032651,3.6641212,3.4533412
Virginia,2005,4,5.8500085,2.7971187,4.3856916
Virginia,2006,1,6.3918281,1.4965876,4.0667367
Virginia,2006,2,5.199152,1.4843636,3.4539356
Virginia,2006,3,3.8324196,0.78677154,2.4304171
Virginia,2006,4,3.4022548,1.3074807,2.4443209
Virginia,2007,1,3.8237607,2.8346612,3.3725443
Virginia,2007,2,4.2131357,2.1623726,3.2844403
Virginia,2007,3,4.3629956,2.6403725,3.5866051
Virginia,2007,4,2.7497323,3.2173851,2.9369948
Virginia,2008,1,2.3992741,3.2931776,2.77123
Virginia,2008,2,2.0162358,5.4101825,3.4695222
Virginia,2008,3,3.8203609,6.0220613,4.729507
Virginia,2008,4,3.1408246,2.2607436,2.717118
Virginia,2009,1,2.1934896,1.0299891,1.6610272
Virginia,2009,2,0.88318938,-0.98333848,0.061783466
Virginia,2009,3,-1.2189183,-2.3740065,-1.7007495
Virginia,2009,4,0.27145815,0.14393769,0.22371592
Virginia,2010,1,0.69644934,0.65658867,0.69622934
Virginia,2010,2,2.3120174,0.53475553,1.5421242
Virginia,2010,3,3.2095027,0.53098792,2.0521662
Virginia,2010,4,2.6765006,0.94680679,1.9330153
Virginia,2011,1,3.8057425,2.3307283,3.1682301
Virginia,2011,2,5.8507314,3.5083044,4.8555417
Virginia,2011,3,6.0595994,4.4077964,5.378387
Virginia,2011,4,4.814302,5.0008345,4.9210963
Virginia,2012,1,3.3560526,3.6339679,3.5021958
Virginia,2012,2,2.9894857,1.9734789,2.56125
Virginia,2012,3,0.59852731,0.87317955,0.7214461
Virginia,2012,4,0.65040052,-0.36137345,0.21714757
Virginia,2013,1,1.4651303,-0.46945864,0.62409836
Virginia,2013,2,1.4978272,-0.76935756,0.49870053
Virginia,2013,3,3.5160687,-0.16186896,1.8878102
Virginia,2013,4,2.6429796,-0.2046106,1.3803205
Virginia,2014,1,2.8807828,-0.29662189,1.4707474
Virginia,2014,2,2.0447035,0.42214051,1.3346751
Virginia,2014,3,2.5878222,-0.83009756,1.1340444
Virginia,2014,4,2.7595389,-1.3373845,0.99082905
Virginia,2015,1,1.8818535,-3.9663849,-0.64858204
Virginia,2015,2,0.78817779,-4.3290858,-1.4124057
Virginia,2015,3,0.6448105,-3.5928326,-1.171562
Virginia,2015,4,3.2715769,-3.9344268,0.14489484
Virginia,2016,1,2.8375552,-3.1603684,0.2639319
Virginia,2016,2,4.4490452,-2.9739108,1.2930807
Virginia,2016,3,3.5148573,-2.7693341,0.88305324
Virginia,2016,4,4.0692005,-1.4650059,1.759519
Virginia,2017,1,5.227654,0.85417145,3.4047682
Virginia,2017,2,4.0426898,0.12157886,2.3396118
Virginia,2017,3,3.9025674,-0.012579957,2.2084236
Virginia,2017,4,1.5977696,-0.39315379,0.6475513
Washington,1978,1,6.2418952,6.0254259,6.1492682
Washington,1978,2,6.8301606,7.2685122,7.0646062
Washington,1978,3,6.3255448,6.0310163,6.1900229
Washington,1978,4,6.0491219,5.6726723,5.8754449
Washington,1979,1,6.4475346,5.8500042,6.1727133
Washington,1979,2,6.6604753,5.2943082,6.0141587
Washington,1979,3,6.5922189,7.6843433,7.0697923
Washington,1979,4,7.7543197,8.2918072,8.0026426
Washington,1980,1,8.7119246,8.1639624,8.4811001
Washington,1980,2,9.8555622,8.0189352,9.0486202
Washington,1980,3,9.3892384,8.3609085,8.9710474
Washington,1980,4,7.6577358,7.7888813,7.7588849
Washington,1981,1,7.7128549,6.3290167,7.1024008
Washington,1981,2,7.4062705,5.8546181,6.6984844
Washington,1981,3,8.3301277,3.6926479,6.1617436
Washington,1981,4,8.6969271,2.2773271,5.6757078
Washington,1982,1,7.1122446,-6.361661,0.77126718
Washington,1982,2,6.5156078,-11.4288,-1.8915615
Washington,1982,3,5.8028159,-11.536978,-2.2472706
Washington,1982,4,5.7504044,-11.532022,-2.2203102
Washington,1983,1,5.4804335,-4.5327024,0.99384195
Washington,1983,2,4.3784757,0.71387082,2.8160505
Washington,1983,3,4.0583487,1.2190546,2.8593204
Washington,1983,4,4.2778158,0.41802388,2.6731031
Washington,1984,1,4.3845744,1.4217083,3.1573422
Washington,1984,2,4.4249535,-0.55705297,2.3369498
Washington,1984,3,4.3272915,-0.78924662,2.1956849
Washington,1984,4,2.658628,-1.5287637,0.8970679
Washington,1985,1,2.6125841,-1.9597149,0.735129
Washington,1985,2,2.2415841,-0.87650311,0.95953852
Washington,1985,3,1.3918289,-1.3474731,0.26330525
Washington,1985,4,1.6523942,0.11651502,1.038677
Washington,1986,1,2.5076809,3.17444E-05,1.446393
Washington,1986,2,2.2154586,-1.5754483,0.63672715
Washington,1986,3,2.4317119,-0.39073014,1.220059
Washington,1986,4,2.6405287,-1.2809165,0.96696806
Washington,1989,1,3.1493039,4.2578487,3.4768715
Washington,1989,2,4.2596469,4.7113028,4.381422
Washington,1989,3,4.3598247,4.3140688,4.3010278
Washington,1989,4,3.4679675,3.2040248,3.3228462
Washington,1990,1,5.0354605,3.66716,4.5232115
Washington,1990,2,4.9816542,3.3159921,4.3732462
Washington,1990,3,5.3173995,4.4901066,5.0629988
Washington,1990,4,5.0334339,5.7538047,5.3753662
Washington,1991,1,4.6424041,5.3669605,5.0168629
Washington,1991,2,4.3472786,4.0761228,4.3228116
Washington,1991,3,3.9216108,2.8287728,3.5571887
Washington,1991,4,4.5716572,1.4614524,3.4466293
Washington,1992,1,4.0785561,1.2999153,3.0926046
Washington,1992,2,3.2892597,1.7320803,2.7196681
Washington,1992,3,3.828387,1.9380319,3.1405911
Washington,1992,4,4.1684747,1.9094929,3.3297758
Washington,1993,1,3.5758483,0.74330521,2.483496
Washington,1993,2,4.3157578,0.19138974,2.7743945
Washington,1993,3,4.3316865,-0.38105011,2.5773351
Washington,1993,4,3.4385624,-0.088267125,2.142942
Washington,1994,1,3.4823229,0.42261225,2.3576353
Washington,1994,2,3.51723,0.51567233,2.4099624
Washington,1994,3,3.4864523,1.3683918,2.7099648
Washington,1994,4,2.8058648,1.1713251,2.1727691
Washington,1995,1,2.4013677,1.1968559,1.8947481
Washington,1995,2,2.8754466,1.3084991,2.2551711
Washington,1995,3,2.6227536,1.8796412,2.3653111
Washington,1995,4,2.5779488,2.2998824,2.5018442
Washington,1996,1,2.8194509,2.0866389,2.6136098
Washington,1996,2,3.0062644,3.0405188,3.1071634
Washington,1996,3,2.9296393,1.8398913,2.5779922
Washington,1996,4,3.7467177,1.5519656,3.0314801
Washington,1997,1,3.6763308,1.2934406,2.8956759
Washington,1997,2,3.122086,0.19575311,2.1528108
Washington,1997,3,2.6489923,0.68617439,2.1197522
Washington,1997,4,1.7607809,1.6036384,1.9120402
Washington,1998,1,1.2581482,2.7509167,2.0932274
Washington,1998,2,1.7606642,2.0811369,2.1808734
Washington,1998,3,2.1585271,2.1674328,2.3941312
Washington,1998,4,2.2413483,1.3894956,2.0746727
Washington,1999,1,2.804842,1.0803781,2.2494307
Washington,1999,2,2.4816058,2.3819871,2.4751074
Washington,1999,3,2.7178998,1.566847,2.3305864
Washington,1999,4,3.0600109,1.4702353,2.5421512
Washington,2000,1,3.0694571,1.6526845,2.5505211
Washington,2000,2,3.4266353,1.371673,2.7035158
Washington,2000,3,4.0364146,1.757551,3.3021638
Washington,2000,4,3.8335257,2.5364504,3.4286599
Washington,2001,1,5.6637955,1.5451529,4.3885436
Washington,2001,2,6.3759875,1.6796688,4.9393892
Washington,2001,3,6.5270014,1.7520684,4.9210467
Washington,2001,4,6.0676522,1.0348854,4.3147802
Washington,2002,1,3.8860593,0.48739573,2.6462653
Washington,2002,2,3.0571558,0.27935633,2.0546255
Washington,2002,3,1.674844,0.69212902,1.3642412
Washington,2002,4,1.6573477,0.46482134,1.2938541
Washington,2003,1,1.24793,1.7928942,1.4239345
Washington,2003,2,1.3710898,1.5804582,1.4564145
Washington,2003,3,2.123795,1.935747,2.1506085
Washington,2003,4,2.1291614,1.5475206,2.0697348
Washington,2004,1,2.6800888,0.97503364,2.2403026
Washington,2004,2,2.6198759,2.2820761,2.4958587
Washington,2004,3,2.0799832,0.44259909,1.385816
Washington,2004,4,3.2258172,1.4627572,2.4921858
Washington,2005,1,3.9397721,1.479998,3.0002067
Washington,2005,2,3.4646769,1.6848729,2.8213689
Washington,2005,3,2.5995569,2.4028618,2.4950609
Washington,2005,4,2.970691,1.7901626,2.567734
Washington,2006,1,3.6303296,2.0126719,3.1335762
Washington,2006,2,4.9462957,1.034418,3.7201686
Washington,2006,3,6.3297715,1.5558435,4.8576684
Washington,2006,4,5.9185543,1.2109094,4.4962778
Washington,2007,1,5.0779371,1.565855,4.0791187
Washington,2007,2,4.0958729,1.656424,3.4096179
Washington,2007,3,4.764183,0.975474,3.6938937
Washington,2007,4,4.3909535,3.2054503,4.0604601
Washington,2008,1,4.7113967,3.3184443,4.2621732
Washington,2008,2,4.8897896,4.6980309,4.8637166
Washington,2008,3,4.8532782,5.7748356,5.2219639
Washington,2008,4,4.9445443,1.3682146,3.933006
Washington,2009,1,4.4292927,-0.4778952,3.0481901
Washington,2009,2,3.7741854,-2.164686,2.0386612
Washington,2009,3,2.9824903,-2.5309389,1.3465487
Washington,2009,4,1.6217016,-0.59902912,0.93758649
Washington,2010,1,1.3780049,0.72084898,1.0221182
Washington,2010,2,2.0866098,0.70936072,1.384897
Washington,2010,3,3.3577418,1.1997149,2.2877803
Washington,2010,4,4.3867464,1.8809365,3.2701437
Washington,2011,1,4.5523872,2.664701,3.7415299
Washington,2011,2,4.0545335,3.8144176,3.7671988
Washington,2011,3,3.3005643,3.553381,3.2375827
Washington,2011,4,2.8350067,3.392731,2.8303096
Washington,2012,1,2.5610366,2.1609433,2.2609136
Washington,2012,2,3.2425492,1.0316212,2.4662073
Washington,2012,3,3.5477915,0.66335201,2.7027612
Washington,2012,4,2.738215,0.46175447,2.0438292
Washington,2013,1,2.3896556,0.29529938,1.7084523
Washington,2013,2,2.490798,-0.39662766,1.6250978
Washington,2013,3,1.9767849,-0.88486892,1.1088418
Washington,2013,4,1.7777601,-1.3518475,0.80804634
Washington,2014,1,2.0114789,-1.1383319,1.0864962
Washington,2014,2,2.5982881,-0.051247392,1.8811452
Washington,2014,3,1.554692,0.91131216,1.3438517
Washington,2014,4,1.0525849,0.917422,0.9134075
Washington,2015,1,1.2451609,-0.7550211,0.5017128
Washington,2015,2,2.0170896,-1.6595017,0.78419918
Washington,2015,3,2.272161,-2.6569867,0.67245394
Washington,2015,4,2.4498768,-2.7204583,0.80809271
Washington,2016,1,1.9207456,-2.8814735,0.37863576
Washington,2016,2,0.81622517,-2.633713,-0.31338227
Washington,2016,3,0.18167213,-1.9409755,-0.52320695
Washington,2016,4,1.1262772,-1.4182882,0.39590213
Washington,2017,1,3.2361283,0.9654969,2.755722
Washington,2017,2,3.6468453,0.91979474,3.0813203
Washington,2017,3,3.2534399,0.85798138,2.7158418
Washington,2017,4,3.0705681,0.7657665,2.5335829
Wisconsin,1978,1,7.1681695,0.49917817,4.0020518
Wisconsin,1978,2,5.8776207,1.6557493,3.8777747
Wisconsin,1978,3,5.9269638,3.4908648,4.7982559
Wisconsin,1978,4,5.9752736,4.1796441,5.1509471
Wisconsin,1979,1,6.0518417,4.8875933,5.5377665
Wisconsin,1979,2,5.1171741,5.847086,5.5103598
Wisconsin,1979,3,7.6158428,7.3431334,7.5035534
Wisconsin,1979,4,8.4682093,7.2565351,7.9156528
Wisconsin,1980,1,8.5478411,6.8467622,7.7487721
Wisconsin,1980,2,11.885502,6.1500354,9.1355906
Wisconsin,1980,3,11.03413,5.9945898,8.6504765
Wisconsin,1980,4,9.4275646,6.5246134,8.0617018
Wisconsin,1981,1,10.359817,8.3417892,9.4143658
Wisconsin,1981,2,9.2107601,7.687655,8.5113087
Wisconsin,1981,3,8.7409306,7.8627782,8.3375587
Wisconsin,1981,4,9.0599194,7.3795614,8.2803564
Wisconsin,1982,1,6.6715031,3.6034739,5.2565436
